time,value
2006-01-01,-0.6830205653587287
2006-01-02,50.29622573668803
2006-01-03,-9.308095836544528
2006-01-04,-7.8354165122725
2006-01-05,-5.871819385791355
2006-01-06,-3.4173044654546505
2006-01-07,-0.47187173949237327
2006-01-08,2.9644787889020563
2006-01-09,5.026376272577059
2006-01-10,5.713820721506561
2006-01-11,5.026812127394219
2006-01-12,2.96535049398487
2006-01-13,-0.47056417891280056
2006-01-14,-5.280931890524616
2006-01-15,-11.465752646098986
2006-01-16,-14.959219772458466
2006-01-17,-15.761333277323176
2006-01-18,47.97620000553198
2006-01-19,-9.291499408031573
2006-01-20,-2.019552033588395
2006-01-21,7.9437489655759155
2006-01-22,20.598403591369266
2006-01-23,51.093356046351715
2006-01-24,59.6689892964092
2006-01-25,44.43198824445071
2006-01-26,47.666390054910075
2006-01-27,48.545728661669884
2006-01-28,47.0700040648285
2006-01-29,43.23921626815732
2006-01-30,59.43408382435435
2006-01-31,33.175208548229726
2006-02-01,74.90597107764597
2006-02-02,19.943420572211355
2006-02-03,58.03980338278072
2006-02-04,3.6502400280054594
2006-02-05,-5.644372456860484
2006-02-06,-12.02036754455057
2006-02-07,-15.477745228574065
2006-02-08,-16.016505517263326
2006-02-09,-13.636648409481372
2006-02-10,-8.338173902098266
2006-02-11,-0.12108199103420603
2006-02-12,11.014627317106886
2006-02-13,33.026556971113806
2006-02-14,25.523984908854192
2006-02-15,28.89763319751487
2006-02-16,65.02580961896895
2006-02-17,27.882868759766136
2006-02-18,46.84534222526158
2006-02-19,68.5848547936535
2006-02-20,11.611001374081596
2006-02-21,8.771391252326328
2006-02-22,7.999859273912097
2006-02-23,35.171711753495444
2006-02-24,83.97589837204073
2006-02-25,18.093732167862125
2006-02-26,25.594512745815614
2006-02-27,29.846370333337802
2006-02-28,30.849304923182554
2006-03-01,37.6491553179503
2006-03-02,23.155975033097743
2006-03-03,14.50728044799931
2006-03-04,56.427381524819516
2006-03-05,-12.394167991010132
2006-03-06,-22.772202513427153
2006-03-07,-28.476870789376846
2006-03-08,-3.0017614667452612
2006-03-09,-25.866108610898692
2006-03-10,-17.550678154959417
2006-03-11,-4.5618814572200606
2006-03-12,13.100281491470415
2006-03-13,26.52813441294589
2006-03-14,35.72167730820583
2006-03-15,51.283474726451345
2006-03-16,41.405833039085365
2006-03-17,37.896445869550284
2006-03-18,30.15274867378229
2006-03-19,76.6571411149841
2006-03-20,19.660042967253286
2006-03-21,3.6845066075566137
2006-03-22,1.1722789743461774
2006-03-23,1.8153111987109334
2006-03-24,5.613603282450123
2006-03-25,12.567155227181203
2006-03-26,22.6759670317549
2006-03-27,31.582986392595906
2006-03-28,39.288213312871534
2006-03-29,45.791647788740924
2006-03-30,51.0932898242665
2006-03-31,55.19313941713138
2006-04-01,77.16459310104416
2006-04-02,59.6259980407804
2006-04-03,68.82953329496355
2006-04-04,58.654443812017526
2006-04-05,56.148088116015785
2006-04-06,52.29468002951143
2006-04-07,67.10926486291623
2006-04-08,40.54670668875991
2006-04-09,32.65214143293099
2006-04-10,26.223413181726418
2006-04-11,21.260521930586414
2006-04-12,27.680832466830825
2006-04-13,15.73225042363131
2006-04-14,15.166870172089794
