id,time,value
trend,2006-01-01,26.64771201261293
trend,2006-01-02,26.639953826492068
trend,2006-01-03,26.6321956403712
trend,2006-01-04,26.624437454250337
trend,2006-01-05,26.61667926812947
trend,2006-01-06,26.608921082008607
trend,2006-01-07,26.60116289588774
trend,2006-01-08,26.593404709766876
trend,2006-01-09,26.585646523646012
trend,2006-01-10,26.577888337525145
trend,2006-01-11,26.570130151404282
trend,2006-01-12,26.562371965283415
trend,2006-01-13,26.55461377916255
trend,2006-01-14,26.546855593041688
trend,2006-01-15,26.53909740692082
trend,2006-01-16,26.531339220799957
trend,2006-01-17,26.52358103467909
trend,2006-01-18,26.515822848558226
trend,2006-01-19,26.50806466243736
trend,2006-01-20,26.500306476316496
trend,2006-01-21,26.492548290195632
trend,2006-01-22,26.484790104074765
trend,2006-01-23,26.4770319179539
trend,2006-01-24,26.469273731833034
trend,2006-01-25,26.46151554571217
trend,2006-01-26,26.453757359591307
trend,2006-01-27,26.44599917347044
trend,2006-01-28,26.438240987349577
trend,2006-01-29,26.43048280122871
trend,2006-01-30,26.422724615107846
trend,2006-01-31,26.41496642898698
trend,2006-02-01,26.407208242866115
trend,2006-02-02,26.399450056745252
trend,2006-02-03,26.391691870624385
trend,2006-02-04,26.38393368450352
trend,2006-02-05,26.376175498382654
trend,2006-02-06,26.36841731226179
trend,2006-02-07,26.360659126140924
trend,2006-02-08,26.35290094002006
trend,2006-02-09,26.345142753899193
trend,2006-02-10,26.337384567778326
trend,2006-02-11,26.329626381657462
trend,2006-02-12,26.321868195536595
trend,2006-02-13,26.31411000941573
trend,2006-02-14,26.306351823294868
trend,2006-02-15,26.298593637174
trend,2006-02-16,26.290835451053137
trend,2006-02-17,26.28307726493227
trend,2006-02-18,26.275319078811407
trend,2006-02-19,26.267560892690543
trend,2006-02-20,26.259802706569676
trend,2006-02-21,26.252044520448813
trend,2006-02-22,26.244286334327946
trend,2006-02-23,26.236528148207082
trend,2006-02-24,26.228769962086215
trend,2006-02-25,26.22101177596535
trend,2006-02-26,26.213253589844488
trend,2006-02-27,26.20549540372362
trend,2006-02-28,26.197737217602757
trend,2006-03-01,26.18997903148189
trend,2006-03-02,26.182220845361027
trend,2006-03-03,26.17446265924016
trend,2006-03-04,26.166704473119296
trend,2006-03-05,26.158946286998432
trend,2006-03-06,26.151188100877565
trend,2006-03-07,26.1434299147567
trend,2006-03-08,26.135671728635835
trend,2006-03-09,26.12791354251497
trend,2006-03-10,26.120155356394108
trend,2006-03-11,26.11239717027324
trend,2006-03-12,26.104638984152377
trend,2006-03-13,26.09688079803151
trend,2006-03-14,26.089122611910646
trend,2006-03-15,26.08136442578978
trend,2006-03-16,26.073606239668916
trend,2006-03-17,26.065848053548052
trend,2006-03-18,26.058089867427185
trend,2006-03-19,26.05033168130632
trend,2006-03-20,26.042573495185454
trend,2006-03-21,26.034815309064587
trend,2006-03-22,26.027057122943724
trend,2006-03-23,26.019298936822857
trend,2006-03-24,26.011540750701993
trend,2006-03-25,26.003782564581126
trend,2006-03-26,25.996024378460262
trend,2006-03-27,25.988266192339395
trend,2006-03-28,25.980508006218532
trend,2006-03-29,25.97274982009767
trend,2006-03-30,25.9649916339768
trend,2006-03-31,25.957233447855938
trend,2006-04-01,25.94947526173507
trend,2006-04-02,25.941717075614207
trend,2006-04-03,25.93395888949334
trend,2006-04-04,25.926200703372476
trend,2006-04-05,25.918442517251613
trend,2006-04-06,25.910684331130746
trend,2006-04-07,25.902926145009882
trend,2006-04-08,25.895167958889015
trend,2006-04-09,25.88740977276815
trend,2006-04-10,25.879651586647288
trend,2006-04-11,25.87189340052642
trend,2006-04-12,25.864135214405557
trend,2006-04-13,25.85637702828469
trend,2006-04-14,25.848618842163827
trend,2006-04-15,25.84086065604296
trend,2006-04-16,25.833102469922096
trend,2006-04-17,25.825344283801233
trend,2006-04-18,25.817586097680365
trend,2006-04-19,25.809827911559502
trend,2006-04-20,25.802069725438635
trend,2006-04-21,25.79431153931777
trend,2006-04-22,25.786553353196908
trend,2006-04-23,25.77879516707604
trend,2006-04-24,25.771036980955177
trend,2006-04-25,25.76327879483431
trend,2006-04-26,25.755520608713447
trend,2006-04-27,25.74776242259258
trend,2006-04-28,25.740004236471716
trend,2006-04-29,25.73224605035085
trend,2006-04-30,25.724487864229985
trend,2006-05-01,25.716729678109118
trend,2006-05-02,25.70897149198825
trend,2006-05-03,25.701213305867388
trend,2006-05-04,25.69345511974652
trend,2006-05-05,25.685696933625657
trend,2006-05-06,25.677938747504793
trend,2006-05-07,25.670180561383926
trend,2006-05-08,25.662422375263063
trend,2006-05-09,25.654664189142196
trend,2006-05-10,25.646906003021332
trend,2006-05-11,25.63914781690047
trend,2006-05-12,25.6313896307796
trend,2006-05-13,25.623631444658738
trend,2006-05-14,25.61587325853787
trend,2006-05-15,25.608115072417007
trend,2006-05-16,25.600356886296144
trend,2006-05-17,25.592598700175277
trend,2006-05-18,25.584840514054413
trend,2006-05-19,25.577082327933546
trend,2006-05-20,25.569324141812682
trend,2006-05-21,25.561565955691815
trend,2006-05-22,25.553807769570952
trend,2006-05-23,25.54604958345009
trend,2006-05-24,25.53829139732922
trend,2006-05-25,25.530533211208358
trend,2006-05-26,25.52277502508749
trend,2006-05-27,25.515016838966627
trend,2006-05-28,25.50725865284576
trend,2006-05-29,25.499500466724896
trend,2006-05-30,25.491742280604033
trend,2006-05-31,25.483984094483166
trend,2006-06-01,25.476225908362302
trend,2006-06-02,25.468467722241435
trend,2006-06-03,25.46070953612057
trend,2006-06-04,25.452951349999708
trend,2006-06-05,25.44519316387884
trend,2006-06-06,25.437434977757977
trend,2006-06-07,25.42967679163711
trend,2006-06-08,25.421918605516247
trend,2006-06-09,25.41416041939538
trend,2006-06-10,25.406402233274513
trend,2006-06-11,25.39864404715365
trend,2006-06-12,25.390885861032782
trend,2006-06-13,25.38312767491192
trend,2006-06-14,25.37536948879105
trend,2006-06-15,25.367611302670188
trend,2006-06-16,25.35985311654932
trend,2006-06-17,25.352094930428457
trend,2006-06-18,25.344336744307594
trend,2006-06-19,25.336578558186726
trend,2006-06-20,25.328820372065863
trend,2006-06-21,25.321062185944996
trend,2006-06-22,25.313303999824132
trend,2006-06-23,25.30554581370327
trend,2006-06-24,25.2977876275824
trend,2006-06-25,25.290029441461538
trend,2006-06-26,25.28227125534067
trend,2006-06-27,25.274513069219807
trend,2006-06-28,25.266754883098944
trend,2006-06-29,25.258996696978077
trend,2006-06-30,25.251238510857213
trend,2006-07-01,25.243480324736346
trend,2006-07-02,25.235722138615483
trend,2006-07-03,25.227963952494616
trend,2006-07-04,25.220205766373752
trend,2006-07-05,25.21244758025289
trend,2006-07-06,25.20468939413202
trend,2006-07-07,25.196931208011158
trend,2006-07-08,25.18917302189029
trend,2006-07-09,25.18141485560111
trend,2006-07-10,25.17365668931193
trend,2006-07-11,25.165898523022747
trend,2006-07-12,25.15814035673357
trend,2006-07-13,25.15038219044439
trend,2006-07-14,25.14262402415521
trend,2006-07-15,25.13486585786603
trend,2006-07-16,25.12710769157685
trend,2006-07-17,25.119349525287667
trend,2006-07-18,25.11159135899849
trend,2006-07-19,25.103833192709306
trend,2006-07-20,25.09607502642013
trend,2006-07-21,25.08831686013095
trend,2006-07-22,25.08055869384177
trend,2006-07-23,25.072800527552587
trend,2006-07-24,25.06504236126341
trend,2006-07-25,25.057284194974226
trend,2006-07-26,25.049526028685047
trend,2006-07-27,25.04176786239587
trend,2006-07-28,25.03400969610669
trend,2006-07-29,25.026251529817507
trend,2006-07-30,25.01849336352833
trend,2006-07-31,25.010735197239146
trend,2006-08-01,25.002977030949967
trend,2006-08-02,24.995218864660785
trend,2006-08-03,24.98746069837161
trend,2006-08-04,24.979702532082428
trend,2006-08-05,24.971944365793245
