time,value
2006-01-01,63.98889019560745
2006-01-02,-4.112728828209049
2006-01-03,0.4634091359931478
2006-01-04,7.327647924905261
2006-01-05,85.65602893850624
2006-01-06,27.92042797494313
2006-01-07,41.64896923967888
2006-01-08,57.66561133363142
2006-01-09,68.53482337680781
2006-01-10,74.25660536984654
2006-01-11,74.83095731420032
2006-01-12,134.57946156747025
2006-01-13,60.537371059295744
2006-01-14,45.669432856501345
2006-01-15,25.654064601471188
2006-01-16,41.3698889074825
2006-01-17,33.95658984389158
2006-01-18,65.91532762328684
2006-01-19,40.76372870968993
2006-01-20,15.54168689340062
2006-01-21,31.512104063636603
2006-01-22,102.02474259549899
2006-01-23,103.04846883517693
2006-01-24,83.73468062376249
2006-01-25,92.02116103710856
2006-01-26,95.74711889980681
2006-01-27,127.68015276868005
2006-01-28,147.16416813907364
2006-01-29,79.56185717793183
2006-01-30,70.90960487234086
2006-01-31,127.88229240270157
2006-02-01,123.57049043276916
2006-02-02,119.71901890656684
2006-02-03,48.712198259845024
2006-02-04,45.95476115564428
2006-02-05,44.29335746555974
2006-02-06,43.15205156579998
2006-02-07,145.28355992228887
2006-02-08,42.42973313468883
2006-02-09,42.8487206077958
2006-02-10,43.787805869850885
2006-02-11,79.228202242906
2006-02-12,81.61202133946955
2006-02-13,49.25579932852848
2006-02-14,51.335577610194605
2006-02-15,115.96676482415666
2006-02-16,89.627093647803
2006-02-17,74.86701142322593
2006-02-18,60.157177921445836
2006-02-19,62.48819979580844
2006-02-20,64.34919283181198
2006-02-21,65.74015702996039
2006-02-22,97.91167249573658
2006-02-23,101.70001961056715
2006-02-24,67.09287659376938
2006-02-25,66.60372543633977
2006-02-26,111.45850268717399
2006-02-27,81.36826508501323
2006-02-28,125.30422459355728
2006-03-01,107.94833531808187
2006-03-02,55.98407795629577
2006-03-03,79.4863113664337
2006-03-04,48.78029829370002
2006-03-05,44.692781845924735
2006-03-06,54.3815914005606
2006-03-07,37.79743982687081
2006-03-08,60.71824719600602
2006-03-09,45.47266877421399
2006-03-10,56.625009870662865
2006-03-11,29.125519272042133
2006-03-12,78.02487636507233
2006-03-13,51.484685234535114
