"date","out.ch","out_incl_losses.ch","in.ch"
"2011-09-30 01:00:00",154911439.785,167212977.77925,180276438.906
"2011-10-01 01:00:00",129911984.481,142897568.5875,151380546.825
"2011-10-02 01:00:00",117049025.727,133577255.13425,142624852.217
"2011-10-03 01:00:00",150546441.512,164862197.692,163579801.325
"2011-10-04 01:00:00",154600889.077,169683375.6745,172505221.274
"2011-10-05 01:00:00",154480324.181,168373302.8935,172326514.317
"2011-10-06 01:00:00",156172905.438,170322340.03225,165557741.832
"2011-10-07 01:00:00",159304199.267,173143205.575,175303828.765
"2011-10-08 01:00:00",140254032.361,153220133.4875,152581810.71
"2011-10-09 01:00:00",126178839.609,140911783.3205,145576670.275
"2011-10-10 01:00:00",160732353.498,177187730.269,182974930.151
"2011-10-11 01:00:00",159245320.659,173735573.37925,190696337.989
"2011-10-12 01:00:00",158364121.996,170767831.612,202752444.307
"2011-10-13 01:00:00",158809685.704,171459485.2995,200976373.692
"2011-10-14 01:00:00",157866671.472,170783208.29475,195497554.952
"2011-10-15 01:00:00",138543100.244,151744939.009,162966058.54
"2011-10-16 01:00:00",126771090.46,139545063.454,154705552.28
"2011-10-17 01:00:00",161019937.923,173083975.77675,180394636.953
"2011-10-18 01:00:00",163296701.871,176013188.14575,165928297.453
"2011-10-19 01:00:00",169099027.915,182528515.5955,189962175.333
"2011-10-20 01:00:00",171882494.946,184308974.5835,184577661.304
"2011-10-21 01:00:00",172085510.728,184085787.7965,185136269.042
"2011-10-22 01:00:00",148609860.972,159657231.3985,154371518.819
"2011-10-23 01:00:00",137200092.835,151452644.40675,138916489.754
"2011-10-24 01:00:00",170215443.533,183343213.4655,163452587.303
"2011-10-25 01:00:00",173277125.292,185156184.71525,168744272.166
"2011-10-26 01:00:00",170345657.173,182311887.62725,163559518.84
"2011-10-27 01:00:00",172107531.333,183520730.211,160299936.716
"2011-10-28 01:00:00",170366579.196,182934506.9435,161740888.723
"2011-10-29 01:00:00",144819017.495,158400096.177,129381774.635
"2011-10-30 01:00:00",130722403.817,145804344.86725,128175271.666
"2011-10-31 00:00:00",162383298.277,175627584.87875,142844176.106
"2011-11-01 00:00:00",158152770.294,170766001.75375,136614282.007
"2011-11-02 00:00:00",169581919.888,181806977.698,171127388.288
"2011-11-03 00:00:00",171917246.424,183935424.645,166565959.427
"2011-11-04 00:00:00",169882984.124,181787191.0055,161835927.809
"2011-11-05 00:00:00",144677818.925,160328232.943,157065778.925
"2011-11-06 00:00:00",131145911.637,152594162.3555,147134206.472
"2011-11-07 00:00:00",168222964.179,183751406.9155,175098698.306
"2011-11-08 00:00:00",172952623.122,186862578.30725,172322557.982
"2011-11-09 00:00:00",172509334.58,185197236.40875,174432624.602
"2011-11-10 00:00:00",176619883.142,190193268.374,165272135.813
"2011-11-11 00:00:00",175881044.935,188808646.4695,162621954.1
"2011-11-12 00:00:00",151034145.185,163817535.9955,139816244.255
"2011-11-13 00:00:00",139636604.451,158032392.99225,132390500.574
"2011-11-14 00:00:00",175311728.189,189962657.0095,172645844.788
"2011-11-15 00:00:00",181910627.786,194879652.88425,178849179.041
"2011-11-16 00:00:00",182308326.702,194972007.15425,180805068.682
"2011-11-17 00:00:00",182799759.259,196734107.7605,172640642.113
"2011-11-18 00:00:00",181575463.782,194140005.88525,169482647.542
"2011-11-19 00:00:00",158645607.526,172217935.35525,151142669.203
"2011-11-20 00:00:00",144850620.66,160668954.2635,132748773.284
"2011-11-21 00:00:00",178988569.432,193591887.94875,162705304.169
"2011-11-22 00:00:00",183999219.477,198578349.6595,161904999.491
"2011-11-23 00:00:00",186602749.596,200471985.7,171632677.539
"2011-11-24 00:00:00",189119149.186,202952557.93775,166835804.777
"2011-11-25 00:00:00",185408448.372,198762894.9625,176992092.805
"2011-11-26 00:00:00",161406012.765,173244613.35675,154121397.105
"2011-11-27 00:00:00",147975100.841,164310469.40625,137113107.96
"2011-11-28 00:00:00",180522852.713,195628198.35975,177366741.009
"2011-11-29 00:00:00",185068495.221,199941224.1035,170064146.828
"2011-11-30 00:00:00",183704870.43,196855514.7915,169656822.092
"2011-12-01 00:00:00",184036650.194,198105247.41675,172659124.268
"2011-12-02 00:00:00",180745834.719,193582270.00775,169375883.408
"2011-12-03 00:00:00",157659690.514,171833485.772,158593139.327
"2011-12-04 00:00:00",144394136.238,161946969.558,135901155.567
"2011-12-05 00:00:00",182519049.059,199073725.41775,162528049.362
"2011-12-06 00:00:00",191773042.592,206802767.8415,172480736.308
"2011-12-07 00:00:00",189704581.177,204995194.3135,165345866.688
"2011-12-08 00:00:00",179994212.315,202384982.36675,134442420.935
"2011-12-09 00:00:00",181896396.873,197499579.9995,163350171.681
"2011-12-10 00:00:00",158106536.975,173596598.19575,153927420.153
"2011-12-11 00:00:00",148870772.205,164717868.9145,139601492.5
"2011-12-12 00:00:00",187870691.473,204043730.1855,177215061.939
"2011-12-13 00:00:00",192374035.227,207403774.7125,184692105.413
"2011-12-14 00:00:00",189336834.123,205126621.7505,176484535.609
"2011-12-15 00:00:00",190785756.766,207045191.915,181193518.543
"2011-12-16 00:00:00",186405071.412,201234442.8245,173064914.992
"2011-12-17 00:00:00",167015973.266,182057643.82375,167522533.79
"2011-12-18 00:00:00",158788488.618,173857964.95425,156189459.212
"2011-12-19 00:00:00",192320213.514,208557733.704,181098255.214
"2011-12-20 00:00:00",196165440.44,211524336.2645,175299531.284
"2011-12-21 00:00:00",190995447.808,206852933.329,170660776.482
"2011-12-22 00:00:00",185777569.937,202982718.2915,163921196.433
"2011-12-23 00:00:00",171859510.219,190276936.52675,155320550.123
"2011-12-24 00:00:00",153905984.067,176772963.76975,139109319.141
"2011-12-25 00:00:00",143293841.576,165796044.39425,135428633.557
"2011-12-26 00:00:00",147762130.965,169523395.08575,133993900.142
"2011-12-27 00:00:00",163863132.798,179683223.88275,151289358.588
"2011-12-28 00:00:00",164340244.553,180132792.07375,152671805.511
"2011-12-29 00:00:00",164284176.648,178428004.27425,153061891.784
"2011-12-30 00:00:00",164672269.908,179161654.745,154443844.725
"2011-12-31 00:00:00",155156918.691,172581172.79125,136065475.29
"2012-01-01 00:00:00",137497052.455,163227224.0095,135219548.826
"2012-01-02 00:00:00",151311955.19,169755433.68025,143102885.229
"2012-01-03 00:00:00",173797291.045,194321557.8885,143657437.334
"2012-01-04 00:00:00",179350543.912,194986674.63525,150603471.375
"2012-01-05 00:00:00",184131395.04,198624675.18925,165248713.342
"2012-01-06 00:00:00",182139938.217,195930373.495,156856231.875
"2012-01-07 00:00:00",166488523.7,183550204.874,137496814.846
"2012-01-08 00:00:00",153091999.065,169742873.24775,138105358.635
"2012-01-09 00:00:00",185219133.669,200445939.075,173683071.849
"2012-01-10 00:00:00",186854427.842,201677709.692,172066481.178
"2012-01-11 00:00:00",189876702.247,204170772.553,175051956.68
"2012-01-12 00:00:00",190878816.212,205506199.89425,169003919.293
"2012-01-13 00:00:00",189947530.401,204836963.87325,172483030.622
"2012-01-14 00:00:00",169040270.103,182417022.352,152230054.801
"2012-01-15 00:00:00",159697040.084,175064084.22075,139530193.231
"2012-01-16 00:00:00",194904220.851,210545577.53025,181863239.752
"2012-01-17 00:00:00",199061298.304,213388442.47325,191898089.806
"2012-01-18 00:00:00",197399867.733,211590311.6445,185565092.212
"2012-01-19 00:00:00",193363527.904,207703315.876,181628378.352
"2012-01-20 00:00:00",190726890.391,207068514.3505,187424982.546
"2012-01-21 00:00:00",166340234.1,178896862.3475,169088517.752
"2012-01-22 00:00:00",149913433.862,168924328.46475,143809135.309
"2012-01-23 00:00:00",184498786.945,200453182.109,180245434.323
"2012-01-24 00:00:00",190104619.436,205953404.799,186167374.706
"2012-01-25 00:00:00",190860043.566,205412221.72825,184686277.134
"2012-01-26 00:00:00",191431478.975,205996051.3815,183746887.661
"2012-01-27 00:00:00",189975173.757,203956917.0825,186787252.075
"2012-01-28 00:00:00",167043716.506,181045169.129,164862132.009
"2012-01-29 00:00:00",158373430.536,172205646.7315,150576430.648
"2012-01-30 00:00:00",193699875.996,209585767.93425,203514251.464
"2012-01-31 00:00:00",198748033.783,213723943.58925,209276551.541
"2012-02-01 00:00:00",202215860.051,218013915.84875,199157931.237
"2012-02-02 00:00:00",207819626.981,223500159.19075,208596463.934
"2012-02-03 00:00:00",211263762.596,225114679.554,210138795.982
"2012-02-04 00:00:00",193036871.35,207544689.31875,185784925.721
"2012-02-05 00:00:00",182324261.503,195716344.7885,168228964.23
"2012-02-06 00:00:00",215842008.158,229998478.448,210889703.903
"2012-02-07 00:00:00",222495769.564,237457802.6165,213311132.466
"2012-02-08 00:00:00",219744279.008,235391611.2845,218404612.447
"2012-02-09 00:00:00",216441350.32,231760057.141,219749752.431
"2012-02-10 00:00:00",216100523.134,232709238.354,198744233.969
"2012-02-11 00:00:00",195557509.69,211790688.22025,163434068.479
"2012-02-12 00:00:00",184401514.978,202946419.466,146006529.812
"2012-02-13 00:00:00",214431482.773,229561869.8815,202181462.561
"2012-02-14 00:00:00",209090658.741,223986476.8145,186562617.912
"2012-02-15 00:00:00",205168474.414,220288371.87875,184358855.268
"2012-02-16 00:00:00",199652495.906,214461109.81,171009027.094
"2012-02-17 00:00:00",196536535.672,210527068.71725,165074717.915
"2012-02-18 00:00:00",170122498.499,183600099.207,152159510.852
"2012-02-19 00:00:00",160047057.508,174963179.14075,146791850.615
"2012-02-20 00:00:00",193397498.733,207425204.023,171104184.674
"2012-02-21 00:00:00",197873133.843,211396619.13475,169999177.191
"2012-02-22 00:00:00",195762947.463,209027587.564,163937223.576
"2012-02-23 00:00:00",194476730.807,209365207.082,162386798.545
"2012-02-24 00:00:00",184270562.289,198435015.96025,153403218.001
"2012-02-25 00:00:00",159973723.45,178137615.58625,131425089.664
"2012-02-26 00:00:00",150048426.712,170437002.777,131572062.645
"2012-02-27 00:00:00",181489041.182,197318272.9665,152568739.325
"2012-02-28 00:00:00",184681505.029,199802182.8535,150374273.126
"2012-02-29 00:00:00",178819075.618,194054545.23325,145273654.291
"2012-03-01 00:00:00",175862310.174,191170876.004,140800829.386
"2012-03-02 00:00:00",173133636.876,188474831.13775,146951804.012
"2012-03-03 00:00:00",150432869.832,165974122.91475,142453125.759
"2012-03-04 00:00:00",139825740.742,160782292.60675,133877040.365
"2012-03-05 00:00:00",180103703.599,195909790.06875,168987844.525
"2012-03-06 00:00:00",185406368.812,199860244.247,168467601.147
"2012-03-07 00:00:00",181631666.551,195772588.04575,160058087.771
"2012-03-08 00:00:00",183697716.468,198878560.44925,167035851.993
"2012-03-09 00:00:00",181833911.862,195563392.02375,148981507.992
"2012-03-10 00:00:00",158086246.42,172892862.83175,135863605.771
"2012-03-11 00:00:00",145689874.182,162790322.9045,130001134.159
"2012-03-12 00:00:00",173435827.376,187465405.76175,150737996.089
"2012-03-13 00:00:00",173625658.234,188757650.99925,149753620.579
"2012-03-14 00:00:00",172448061.745,187186928.02175,150341816.925
"2012-03-15 00:00:00",170599375.328,185388175.3425,148115771.32
"2012-03-16 00:00:00",167022366.417,181477745.452,150415938.619
"2012-03-17 00:00:00",144343188.474,161104332.004,138457717.667
"2012-03-18 00:00:00",138743576.168,158780749.6455,134564655.693
"2012-03-19 00:00:00",174135410.349,189334364.03775,164425820.423
"2012-03-20 00:00:00",176129045.758,189896731.82225,164629240.474
"2012-03-21 00:00:00",172572385.322,186270187.12875,156253473.38
"2012-03-22 00:00:00",168722413.518,184438807.1335,153353291.677
"2012-03-23 00:00:00",164554276.435,178672406.993,152037291.217
"2012-03-24 00:00:00",141424237.767,156884560.45825,129266374.283
"2012-03-25 00:00:00",128688694.484,146149932.88325,124984352.19
"2012-03-26 01:00:00",161499307.834,175674733.24075,142003669.884
"2012-03-27 01:00:00",163900143.851,178576844.1415,148955044.596
"2012-03-28 01:00:00",162155861.145,175808733.7075,145549547.556
"2012-03-29 01:00:00",161211847.587,174975843.03025,147546920.912
"2012-03-30 01:00:00",160047999.997,172773612.55975,151592012.085
"2012-03-31 01:00:00",136301907.982,152906809.3965,136268560.775
"2012-04-01 01:00:00",127339207.944,144907950.33175,135946803.547
"2012-04-02 01:00:00",161501047.534,173422703.7865,158286296.359
"2012-04-03 01:00:00",162293989.565,174614290.53075,160028330.872
"2012-04-04 01:00:00",164258629.805,177386066.07925,169646427.395
"2012-04-05 01:00:00",161673385.689,174305505.5825,171099990.586
"2012-04-06 01:00:00",129936845.937,141012848.362,147193508.219
"2012-04-07 01:00:00",134483123.474,149804455.18925,141975464.164
"2012-04-08 01:00:00",127917772.606,143591907.57375,143291884.569
"2012-04-09 01:00:00",131056930.332,144801908.04825,139839313.145
"2012-04-10 01:00:00",158489463.706,172458225.1565,173507960.478
"2012-04-11 01:00:00",167696671.878,181277017.23525,167088233.072
"2012-04-12 01:00:00",168474877.531,181384774.4285,169845047.32
"2012-04-13 01:00:00",164596086.919,177984265.83075,162301950.6
"2012-04-14 01:00:00",144463920.087,161613909.39825,135815017.143
"2012-04-15 01:00:00",135383762.551,152883895.02175,138790743.865
"2012-04-16 01:00:00",169345951.188,183680208.183,168432849.364
"2012-04-17 01:00:00",166899736.999,180279487.5635,164609077.369
"2012-04-18 01:00:00",166879973.368,181171796.25075,164019472.616
"2012-04-19 01:00:00",167205547.48,181027879.18275,162577368.089
"2012-04-20 01:00:00",165992061.294,179244845.2935,156646985.349
"2012-04-21 01:00:00",142311961.129,156591354.88475,140779315.984
"2012-04-22 01:00:00",131461305.693,146550222.41725,135193067.06
"2012-04-23 01:00:00",164353707.574,177233044.881,149231626.235
"2012-04-24 01:00:00",169440560.295,182623830.74425,154227153.821
"2012-04-25 01:00:00",165930321.336,177858099.1475,146523120.057
"2012-04-26 01:00:00",159271691.789,172648635.88025,156974659.573
"2012-04-27 01:00:00",154271640.208,168273483.47025,156666621.056
"2012-04-28 01:00:00",128837217.387,147418680.20425,155136009.968
"2012-04-29 01:00:00",116579089.565,140244846.72,165984891.897
"2012-04-30 01:00:00",146307816.659,162133594.9505,181018313.347
"2012-05-01 01:00:00",140416835.943,155836591.48075,181745684.324
"2012-05-02 01:00:00",154315823.886,167711907.34275,192468200.962
"2012-05-03 01:00:00",153670268.938,165146463.1945,195433305.902
"2012-05-04 01:00:00",151742358.814,164176575.8605,192257597.792
"2012-05-05 01:00:00",131626823.156,144301717.9125,190396537.732
"2012-05-06 01:00:00",121495689.187,136393021.79075,181744804.384
"2012-05-07 01:00:00",153590943.746,164780021.062,198984842.218
"2012-05-08 01:00:00",155013289.37,167603842.09325,188677548.844
"2012-05-09 01:00:00",154471085.393,166509245.55675,200385885.555
"2012-05-10 01:00:00",151750255.462,165313581.76725,197506587.024
"2012-05-11 01:00:00",150127732.915,164305907.5795,202452974.46
"2012-05-12 01:00:00",131036288.29,150758897.48275,197663988.902
"2012-05-13 01:00:00",119775564.409,142008113.0995,195411407.749
"2012-05-14 01:00:00",152440282.182,166074550.006,205473028.077
"2012-05-15 01:00:00",155558385.61,167738823.76525,215565354.941
"2012-05-16 01:00:00",157209313.174,168362091.57675,212882685.509
"2012-05-17 01:00:00",123506214.922,142857302.9175,178914748.234
"2012-05-18 01:00:00",136263928.782,149773834.48025,184036902.569
"2012-05-19 01:00:00",122950395.404,136085139.59075,168350683.617
"2012-05-20 01:00:00",114195722.096,132682121.50575,165028575.233
"2012-05-21 01:00:00",151412347.196,164970569.887,205968799.531
"2012-05-22 01:00:00",154336625.645,167345779.28,203862085.633
"2012-05-23 01:00:00",155393034.941,168181940.08675,207612753.802
"2012-05-24 01:00:00",153874339.664,167677700.4015,210449023.483
"2012-05-25 01:00:00",148754460.136,163779000.58425,217323683.383
"2012-05-26 01:00:00",124429330.599,143764702.29275,206013994.702
"2012-05-27 01:00:00",113111869.381,132552585.563,192374106.107
"2012-05-28 01:00:00",117006916.856,136264707.726,189170987.38
"2012-05-29 01:00:00",150449456.63,165662318.4165,204670911.047
"2012-05-30 01:00:00",151570881.76,166451090.78175,214587421.532
"2012-05-31 01:00:00",153367228.909,168039975.39425,209848827.175
"2012-06-01 01:00:00",151703118.849,167475750.6605,202357329.464
"2012-06-02 01:00:00",126102564.95,145126065.16825,170633230.672
"2012-06-03 01:00:00",117314493.557,141406510.74675,169635772.909
"2012-06-04 01:00:00",150839939.59,170029938.95675,196952435.578
"2012-06-05 01:00:00",151476884.585,167141269.3415,199059231.143
"2012-06-06 01:00:00",152683434.996,169241349.74325,197236410.648
"2012-06-07 01:00:00",143390104.097,160279153.749,192054163.532
"2012-06-08 01:00:00",147569219.354,169186579.1765,194572662.477
"2012-06-09 01:00:00",125004606.816,154310192.83975,179829018.065
"2012-06-10 01:00:00",114242353.985,143145556.1505,179837864.14
"2012-06-11 01:00:00",147695533.871,166957463.715,209687650.008
"2012-06-12 01:00:00",154563858.755,171772247.33275,215196145.283
"2012-06-13 01:00:00",152858811.094,166876319.07975,200175019.776
"2012-06-14 01:00:00",149403155.61,165206018.35725,191473616.729
"2012-06-15 01:00:00",146812527.479,163764917.5305,189974733.35
"2012-06-16 01:00:00",124439862.969,145423557.14325,164536371.134
"2012-06-17 01:00:00",113353256.022,139282245.83625,159692062.15
"2012-06-18 01:00:00",150437535.91,168950766.8735,192001995.207
"2012-06-19 01:00:00",152994895.933,171070371.6455,209827692.168
"2012-06-20 01:00:00",153335976.374,171870245.42775,212591507.978
"2012-06-21 01:00:00",152378585.225,171683461.6765,213452700.47
"2012-06-22 01:00:00",147542849.54,168193647.42475,206681025.033
"2012-06-23 01:00:00",123264735.023,150431729.245,194556323.022
"2012-06-24 01:00:00",114151008.99,143103082.61625,189021162.508
"2012-06-25 01:00:00",150104601.984,170419295.382,211711281.706
"2012-06-26 01:00:00",150762931.499,170975125.03725,222362996.518
"2012-06-27 01:00:00",151243452.068,169779156.5265,233513019.512
"2012-06-28 01:00:00",153966963.615,172101340.81025,239793503.075
"2012-06-29 01:00:00",152202559.403,170672684.1925,234955030.549
"2012-06-30 01:00:00",128630727.845,150705900.68775,214317953.307
"2012-07-01 01:00:00",116964918.051,143655460.59575,202374254.779
"2012-07-02 01:00:00",150948980.192,169185889.222,243218315.627
"2012-07-03 01:00:00",151116165.63,168768512.8015,248645880.296
"2012-07-04 01:00:00",151945878.383,168371685.72875,247139974.795
"2012-07-05 01:00:00",151870736.41,169169962.69275,243039178.449
"2012-07-06 01:00:00",149470856.573,167091889.983,243863140.013
"2012-07-07 01:00:00",123348242.908,144068232.274,212503910.324
"2012-07-08 01:00:00",112240434.915,140445912.48125,192931119.177
"2012-07-09 01:00:00",145239236.548,164151518.5065,220004782.652
"2012-07-10 01:00:00",149791792.523,166500858.1535,234265830.613
"2012-07-11 01:00:00",147920348.023,164787465.0755,231063832.836
"2012-07-12 01:00:00",146959942.733,163951397.40525,224305363.149
"2012-07-13 01:00:00",145409390.497,161309064.44025,238346535.087
"2012-07-14 01:00:00",121411304.707,143671629.37275,210641945.208
"2012-07-15 01:00:00",110360348.601,134208626.06225,196422872.38
"2012-07-16 01:00:00",140100751.344,154564258.8635,220475341.018
"2012-07-17 01:00:00",142281210.385,155679905.72975,229827300.903
"2012-07-18 01:00:00",144593866.887,157628939.92875,226273261.097
"2012-07-19 01:00:00",146023204.585,160884829.23875,219663291.953
"2012-07-20 01:00:00",142017272.774,157070669.54175,235063999.316
"2012-07-21 01:00:00",118895248.524,135688104.25375,186044428.474
"2012-07-22 01:00:00",106504202.076,129780627.9715,171512951.879
"2012-07-23 01:00:00",133308732.365,149737914.75025,208426210.992
"2012-07-24 01:00:00",135422048.59,150664660.77225,224799818.093
"2012-07-25 01:00:00",138518667.453,154199397.12675,239958485.05
"2012-07-26 01:00:00",138428460.777,153382368.5885,236258191.011
"2012-07-27 01:00:00",136879131.162,150997531.98725,221795725.068
"2012-07-28 01:00:00",118048446.863,134028804.57975,186072527.631
"2012-07-29 01:00:00",105490102.279,129500113.7015,173245862.14
"2012-07-30 01:00:00",130109237.538,146880306.6595,192963589.375
"2012-07-31 01:00:00",128264090.828,146009793.4695,201373403.187
"2012-08-01 01:00:00",110742871.157,124229544.58425,192327363.303
"2012-08-02 01:00:00",134587426.303,149742163.39075,211431712.679
"2012-08-03 01:00:00",133790644.812,148878873.966,208415871.447
"2012-08-04 01:00:00",116296709.73,131016478.59575,177572477.411
"2012-08-05 01:00:00",107401157.02,127911961.788,159131097.603
"2012-08-06 01:00:00",139318840.27,157099260.60325,188420726.435
"2012-08-07 01:00:00",139377194.576,155958561.286,172432886.957
"2012-08-08 01:00:00",139131228.415,152121488.17225,188765566.428
"2012-08-09 01:00:00",140839130.875,154983356.4835,185502742.78
"2012-08-10 01:00:00",140952007.218,154984277.30175,186077181.678
"2012-08-11 01:00:00",120495467.115,134101705.59075,148527320.994
"2012-08-12 01:00:00",109873771.325,130726306.7575,128806769.265
"2012-08-13 01:00:00",144225267.661,159470080.133,182523689.525
"2012-08-14 01:00:00",147072397.891,161576493.38975,188468172.816
"2012-08-15 01:00:00",142181951.563,157993072.13175,147422766.218
"2012-08-16 01:00:00",148459630.886,165646924.56525,192194337.171
"2012-08-17 01:00:00",146326100.495,162228683.103,182573798.074
"2012-08-18 01:00:00",124284201.932,140905467.20325,150133252.28875
"2012-08-19 01:00:00",114344099.584,137521455.11,137917867.924
"2012-08-20 01:00:00",153077622.348,170831671.56925,202356438.574
"2012-08-21 01:00:00",157560488.703,173704068.09725,203683482.523
"2012-08-22 01:00:00",158277223.721,174849691.058,188797480.139
"2012-08-23 01:00:00",157101913.446,173852743.69625,195871796.784
"2012-08-24 01:00:00",154890223.073,171972349.63925,203973306.202
"2012-08-25 01:00:00",128249285.438,149969265.475,171184447.461
"2012-08-26 01:00:00",113742566.235,141907448.54475,154995096.692
"2012-08-27 01:00:00",147082071.485,163988984.52325,186359596.312
"2012-08-28 01:00:00",152392222.576,168680046.74725,187957960.865
"2012-08-29 01:00:00",152720925.796,168130063.0895,184615119.545
"2012-08-30 01:00:00",155367021.394,172066026.66275,196322044.856
"2012-08-31 01:00:00",153601739.337,169289490.419,188037321.717
"2012-09-01 01:00:00",131134516.894,145017401.63325,146793228.404
"2012-09-02 01:00:00",117356593.087,135107365.161,128649311.044
"2012-09-03 01:00:00",151879140.785,165130539.9845,177390088.132
"2012-09-04 01:00:00",154007727.676,166956968.0415,181249107.564
"2012-09-05 01:00:00",152872133.585,166866913.238,180581871.619
"2012-09-06 01:00:00",151780602.77,166175505.8925,173280913.979
"2012-09-07 01:00:00",150303970.783,163164599.69175,170790919.528
"2012-09-08 01:00:00",126418869.873,138444638.216,135030019.244
"2012-09-09 01:00:00",115478272.084,131584181.06825,119637078.185
"2012-09-10 01:00:00",150789492.726,164229648.0515,173916231.298
"2012-09-11 01:00:00",155384343.826,168829166.07475,172654460.411
"2012-09-12 01:00:00",157152957.02,171560724.242,182145931.628
"2012-09-13 01:00:00",155514534.124,168663917.52325,164237896.269
"2012-09-14 01:00:00",153768156.84,165806037.94325,144623670.184
"2012-09-15 01:00:00",130105493.694,142738407.013,125027795.245
"2012-09-16 01:00:00",117172656.822,133987067.2075,113836156.948
"2012-09-17 01:00:00",149951406.916,162518203.82325,159464002.789
"2012-09-18 01:00:00",156129192.865,168156571.116,160315950.758
"2012-09-19 01:00:00",159318525.033,172870273.36875,158051153.452
"2012-09-20 01:00:00",157083866.184,169714306.806,154095686.835
"2012-09-21 01:00:00",155084469.159,166997976.6065,154949796.347
"2012-09-22 01:00:00",134592771.413,149137313.39075,125969408.18
"2012-09-23 01:00:00",119748813.353,139693326.587,124430804.885
"2012-09-24 01:00:00",157350366.079,172168413.50025,155763147.95
"2012-09-25 01:00:00",157642959.834,171125641.3475,163528511.861
"2012-09-26 01:00:00",159243327.514,172645866.841,188814817.552
"2012-09-27 01:00:00",158927398.21,173532726.6575,189897520.23
"2012-09-28 01:00:00",155952820.158,168783985.79375,178680023.702
"2012-09-29 01:00:00",136891821.009,148445360.0595,158298367.478
"2012-09-30 01:00:00",124563854.95,144064819.68725,153712609.578
"2012-10-01 01:00:00",156316500.898,170248885.56575,177130943.27
"2012-10-02 01:00:00",158446136.643,171045491.765,178925619.097
"2012-10-03 01:00:00",158006817.201,170798424.85325,175468535.013
"2012-10-04 01:00:00",160586734.932,173899207.874,179024958.792
"2012-10-05 01:00:00",156861043.57,169376576.8505,165672860.721
"2012-10-06 01:00:00",133041460.058,144984863.7905,140558181.114
"2012-10-07 01:00:00",123688135.138,142014326.98925,129649007.045
"2012-10-08 01:00:00",157778346.74,172352230.59225,173063970.386
"2012-10-09 01:00:00",159863927.747,176254983.7245,180162573.091
"2012-10-10 01:00:00",160091093.884,174078953.138,193351086.162
"2012-10-11 01:00:00",158956606.492,171753752.138,190443263.8
"2012-10-12 01:00:00",159479849.759,172467864.71875,189894217.026
"2012-10-13 01:00:00",136408627.833,151821570.52775,165899736.141
"2012-10-14 01:00:00",126615414.352,141830605.11925,154674146.524
"2012-10-15 01:00:00",165179874.287,177962931.73175,197620002.695
"2012-10-16 01:00:00",168483008.301,180922038.89725,182899530.261
"2012-10-17 01:00:00",164559741.548,176734939.337,174196168.796
"2012-10-18 01:00:00",162644749.979,176153974.08225,153412534.821
"2012-10-19 01:00:00",159829809.231,172087566.26475,155538066.909
"2012-10-20 01:00:00",135470510.878,148971753.894,130338541.792
"2012-10-21 01:00:00",123666215.352,142024290.9165,119887495.665
"2012-10-22 01:00:00",158811331.083,172031759.97975,151910691.832
"2012-10-23 01:00:00",165095407.082,178340158.28875,153291295.844
"2012-10-24 01:00:00",166487502.11,179656129.8015,152930483.971
"2012-10-25 01:00:00",166430263.456,179996179.2685,144170743.482
"2012-10-26 01:00:00",166989810.818,180059251.57825,136810889.803
"2012-10-27 01:00:00",151267030.056,166687077.90375,125523844.201
"2012-10-28 01:00:00",148367806.531,165214168.82025,125191163.824
"2012-10-29 00:00:00",178940971.075,193500292.34,148062712.65
"2012-10-30 00:00:00",182067552.89,194676198.1955,161088889.712
"2012-10-31 00:00:00",180355583.533,193884050.906,164873082.478
"2012-11-01 00:00:00",163319049.295,179921692.891,145031533.396
"2012-11-02 00:00:00",165908150.923,180332761.6505,160449261.101
"2012-11-03 00:00:00",142938219.113,155773392.69525,149275122.167
"2012-11-04 00:00:00",132887349.44,146869272.60525,148598405.395
"2012-11-05 00:00:00",169800156.017,184654572.03275,181692617.252
"2012-11-06 00:00:00",178306370.076,192151917.1205,173846767.921
"2012-11-07 00:00:00",179523465.009,193543722.807,177105042.931
"2012-11-08 00:00:00",178801894.082,192956483.5755,181279294.057
"2012-11-09 00:00:00",173576401.133,187105312.616,184361397.328
"2012-11-10 00:00:00",149773193.529,165626370.9695,160907302.933
"2012-11-11 00:00:00",139710214.928,158496142.24225,160390820.527
"2012-11-12 00:00:00",173324284.6,187821570.12975,188450587.903
"2012-11-13 00:00:00",176099322.73,190177910.683,188423457.816
"2012-11-14 00:00:00",176244997.046,189882726.3,195734215.471
"2012-11-15 00:00:00",176640284.219,190016121.4825,198253714.389
"2012-11-16 00:00:00",176566454.72,190190138.07025,192611982.975
"2012-11-17 00:00:00",152286788.031,166964390.1445,160447105.672
"2012-11-18 00:00:00",141286249.45,157825175.88925,152458764.683
"2012-11-19 00:00:00",177908923.598,192129614.6965,190728359.681
"2012-11-20 00:00:00",183250962.924,197392205.165,179142425.257
"2012-11-21 00:00:00",183354028.558,197442618.5955,173300444.656
"2012-11-22 00:00:00",179800405.878,193642815.5895,171540718.244
"2012-11-23 00:00:00",177042893.824,192204697.901,173605470.47
"2012-11-24 00:00:00",152455432.288,166627877.93775,149319114.225
"2012-11-25 00:00:00",140234720.625,158292293.9795,138521765.978
"2012-11-26 00:00:00",174698330.552,190567205.67625,177584433.554
"2012-11-27 00:00:00",182428981.043,196909268.8785,201653577.441
"2012-11-28 00:00:00",186907311.166,202082031.456,200305877.871
