time,value,n
2006-01-01,38.981481481481474,54
2006-02-01,24.59259259259259,108
2006-03-01,26.37272727272727,110
2006-04-01,30.062499999999996,112
2006-05-01,28.412280701754387,114
2006-06-01,25.551724137931032,116
2006-07-01,17.237288135593218,118
2006-08-01,26.175,120
2006-09-01,16.918032786885245,122
2006-10-01,27.28225806451612,124
2006-11-01,26.544000000000008,125
2006-12-01,16.658730158730158,126
2007-01-01,23.44444444444444,126
2007-02-01,26.190476190476193,126
2007-03-01,22.80952380952382,126
2007-04-01,16.88095238095238,126
2007-05-01,28.51587301587302,126
2007-06-01,20.928571428571427,126
2007-07-01,21.658730158730158,126
2007-08-01,22.920634920634917,126
2007-09-01,26.03174603174603,126
2007-10-01,22.992063492063483,126
2007-11-01,17.095238095238095,126
2007-12-01,21.43650793650794,126
2008-01-01,22.436507936507937,126
2008-02-01,21.37301587301587,126
2008-03-01,20.04761904761905,126
2008-04-01,21.079365079365083,126
2008-05-01,19.746031746031747,126
2008-06-01,16.34920634920634,126
2008-07-01,14.190476190476188,126
2008-08-01,13.587301587301585,126
2008-09-01,23.690476190476193,126
2008-10-01,23.84920634920635,126
2008-11-01,22.119047619047624,126
2008-12-01,24.119047619047628,126
2009-01-01,27.904761904761905,126
2009-02-01,35.3968253968254,126
2009-03-01,28.817460317460323,126
2009-04-01,28.174603174603178,126
2009-05-01,26.56349206349207,126
2009-06-01,26.460317460317466,126
2009-07-01,24.523809523809515,126
2009-08-01,25.777777777777775,126
2009-09-01,26.238095238095237,126
2009-10-01,27.539682539682538,126
2009-11-01,30.17460317460318,126
2009-12-01,26.714285714285715,126
2010-01-01,25.555555555555575,126
2010-02-01,21.714285714285715,126
2010-03-01,25.174603174603178,126
2010-04-01,20.25396825396825,126
2010-05-01,24.468253968253972,126
2010-06-01,22.936507936507933,126
2010-07-01,18.515873015873016,126
2010-08-01,25.579365079365083,126
2010-09-01,26.142857142857135,126
2010-10-01,21.325396825396822,126
2010-11-01,23.34920634920634,126
2010-12-01,17.03174603174603,126
2011-01-01,25.05555555555556,126
2011-02-01,29.142857142857146,126
2011-03-01,27.269841269841272,126
2011-04-01,22.96825396825396,126
2011-05-01,26.38095238095238,126
2011-06-01,21.44444444444444,126
2011-07-01,18.452380952380953,126
2011-08-01,21.51587301587302,126
2011-09-01,25.142857142857146,126
2011-10-01,21.984126984126984,126
2011-11-01,25.547619047619047,126
2011-12-01,22.698412698412696,126
2012-01-01,24.579365079365076,126
2012-02-01,22.436507936507937,126
2012-03-01,26.253968253968253,126
2012-04-01,21.08730158730159,126
2012-05-01,28.43650793650794,126
2012-06-01,20.095238095238095,126
2012-07-01,20.58730158730159,126
2012-08-01,21.722222222222218,126
2012-09-01,23.730158730158728,126
2012-10-01,26.46031746031746,126
2012-11-01,23.714285714285715,126
2012-12-01,20.134920634920633,126
2013-01-01,23.317460317460313,126
2013-02-01,22.2063492063492,126
2013-03-01,23,126
2013-04-01,20.698412698412692,126
2013-05-01,22.78571428571428,126
2013-06-01,21.42857142857143,126
2013-07-01,22.571428571428577,126
2013-08-01,17.35714285714285,126
2013-09-01,22.753968253968257,126
2013-10-01,25.412698412698415,126
2013-11-01,22.246031746031754,126
2013-12-01,26.579365079365072,126
2014-01-01,24.365079365079367,126
2014-02-01,24,126
2014-03-01,21.515873015873012,126
2014-04-01,23.031746031746028,126
2014-05-01,22.952380952380953,126
2014-06-01,21.801587301587304,126
2014-07-01,16.952380952380953,126
2014-08-01,18.595238095238088,126
