time,value,n
2006-01-01,60,1
2006-02-01,41.5,2
2006-03-01,84.66666666666667,3
2006-04-01,69.5,4
2006-05-01,80.2,5
2006-06-01,60.333333333333336,6
2006-07-01,75.42857142857143,7
2006-08-01,72.5,8
2006-09-01,62.22222222222222,9
2006-10-01,67.6,10
2006-11-01,71,11
2006-12-01,64.16666666666667,12
2007-01-01,92.5,12
2007-02-01,62.916666666666664,12
2007-03-01,72.91666666666667,12
2007-04-01,66,12
2007-05-01,75.66666666666667,12
2007-06-01,56.333333333333336,12
2007-07-01,72.83333333333333,12
2007-08-01,76.66666666666667,12
2007-09-01,62.75,12
2007-10-01,68.33333333333333,12
2007-11-01,68,12
2007-12-01,52.75,12
2008-01-01,66.25,12
2008-02-01,67.58333333333333,12
2008-03-01,51.083333333333336,12
2008-04-01,65.83333333333333,12
2008-05-01,55.583333333333336,12
2008-06-01,61,12
2008-07-01,58.5,12
2008-08-01,62.166666666666664,12
2008-09-01,62.5,12
2008-10-01,78.08333333333333,12
2008-11-01,66.5,12
2008-12-01,48,12
2009-01-01,69.33333333333333,12
2009-02-01,66,12
2009-03-01,60.833333333333336,12
2009-04-01,56.333333333333336,12
2009-05-01,62.166666666666664,12
2009-06-01,78.16666666666667,12
2009-07-01,87,12
2009-08-01,58.583333333333336,12
2009-09-01,63.666666666666664,12
2009-10-01,66.41666666666667,12
2009-11-01,51.583333333333336,12
2009-12-01,46.916666666666664,12
2010-01-01,59.916666666666664,12
2010-02-01,63.5,12
2010-03-01,44.666666666666664,12
2010-04-01,50.583333333333336,12
2010-05-01,41.166666666666664,12
2010-06-01,53.166666666666664,12
2010-07-01,52.5,12
2010-08-01,51.666666666666664,12
2010-09-01,52.666666666666664,12
2010-10-01,38.666666666666664,12
2010-11-01,43.166666666666664,12
2010-12-01,40.833333333333336,12
2011-01-01,44.833333333333336,12
2011-02-01,48,12
2011-03-01,49.333333333333336,12
2011-04-01,46.333333333333336,12
2011-05-01,44,12
2011-06-01,43.25,12
2011-07-01,44.666666666666664,12
2011-08-01,45.916666666666664,12
2011-09-01,54.5,12
2011-10-01,45.166666666666664,12
2011-11-01,41.916666666666664,12
2011-12-01,38.666666666666664,12
2012-01-01,49,12
2012-02-01,39.833333333333336,12
2012-03-01,41.333333333333336,12
2012-04-01,40.583333333333336,12
2012-05-01,42,12
2012-06-01,39.916666666666664,12
2012-07-01,43.166666666666664,12
2012-08-01,44.666666666666664,12
2012-09-01,33.916666666666664,12
2012-10-01,47.75,12
2012-11-01,36.666666666666664,12
2012-12-01,33.083333333333336,12
2013-01-01,39.916666666666664,12
2013-02-01,41.083333333333336,12
2013-03-01,41.916666666666664,12
2013-04-01,38.083333333333336,12
2013-05-01,36.583333333333336,12
2013-06-01,36.833333333333336,12
2013-07-01,39.083333333333336,12
2013-08-01,35,12
2013-09-01,36.916666666666664,12
2013-10-01,34.833333333333336,12
2013-11-01,37.416666666666664,12
2013-12-01,30.833333333333332,12
2014-01-01,33.5,12
2014-02-01,37.416666666666664,12
2014-03-01,35.083333333333336,12
2014-04-01,29,12
2014-05-01,28.916666666666668,12
2014-06-01,32.75,12
2014-07-01,33.833333333333336,12
2014-08-01,37.666666666666664,12
2014-09-01,44.25,12
2014-10-01,28.75,12
2014-11-01,31.583333333333332,12
2014-12-01,25.75,12
2015-01-01,32.333333333333336,12
2015-02-01,34.5,12
2015-03-01,31.416666666666668,12
2015-04-01,30.916666666666668,12
2015-05-01,24.916666666666668,12
2015-06-01,35.333333333333336,12
2015-07-01,29.833333333333332,12
2015-08-01,32.916666666666664,12
2015-09-01,33.25,12
2015-10-01,33.666666666666664,12
2015-11-01,36.25,12
2015-12-01,29.5,12
2016-01-01,30.666666666666668,12
2016-02-01,28.833333333333332,12
2016-03-01,30.083333333333332,12
2016-04-01,29.333333333333332,12
2016-05-01,26.5,12
2016-06-01,25.416666666666668,12
2016-07-01,21.833333333333332,12
2016-08-01,27,12
2016-09-01,30.5,12
2016-10-01,23.833333333333332,12
2016-11-01,28.5,12
2016-12-01,21.666666666666668,12
2017-01-01,25.916666666666668,12
2017-02-01,24.25,12
2017-03-01,26.25,12
2017-04-01,27.166666666666668,12
2017-05-01,21.5,12
2017-06-01,19.666666666666668,12
2017-07-01,20.25,12
2017-08-01,22.25,12
2017-09-01,29,12
2017-10-01,23.75,12
2017-11-01,21.583333333333332,12
2017-12-01,17.916666666666668,12
2018-01-01,25.666666666666668,12
2018-02-01,21.583333333333332,12
2018-03-01,21,12
2018-04-01,24.416666666666668,12
2018-05-01,20,12
2018-06-01,22.583333333333332,12
2018-07-01,21.333333333333332,12
2018-08-01,20.5,12
2018-09-01,20.833333333333332,12
2018-10-01,26.416666666666668,12
2018-11-01,18.583333333333332,12
2018-12-01,18.416666666666668,12
2019-01-01,25.833333333333332,12
2019-02-01,22.75,12
2019-03-01,18.166666666666668,12
2019-04-01,17.583333333333332,12
2019-05-01,20.75,12
2019-06-01,21.083333333333332,12
2019-07-01,21.25,12
2019-08-01,17.333333333333332,12
2019-09-01,22,12
2019-10-01,20.166666666666668,12
2019-11-01,17.666666666666668,12
2019-12-01,18.916666666666668,12
2020-01-01,23.583333333333332,12
2020-02-01,23.166666666666668,12
2020-03-01,48.916666666666664,12
2020-04-01,28.833333333333332,12
2020-05-01,19.333333333333332,12
2020-06-01,19.416666666666668,12
