id,time,value
trend,2006-01-01,-2.4481283488373853
trend,2006-01-02,-2.436187700598834
trend,2006-01-03,-2.4242470523602826
trend,2006-01-04,-2.4123064041217313
trend,2006-01-05,-2.40036575588318
trend,2006-01-06,-2.3884251076446286
trend,2006-01-07,-2.376484459406077
trend,2006-01-08,-2.364543811167526
trend,2006-01-09,-2.3526031629289745
trend,2006-01-10,-2.340662514690423
trend,2006-01-11,-2.328721866451872
trend,2006-01-12,-2.3167812182133205
trend,2006-01-13,-2.304840569974769
trend,2006-01-14,-2.292899921736218
trend,2006-01-15,-2.2809592734976665
trend,2006-01-16,-2.269018625259115
trend,2006-01-17,-2.257077977020564
trend,2006-01-18,-2.245137328782013
trend,2006-01-19,-2.233196680543461
trend,2006-01-20,-2.22125603230491
trend,2006-01-21,-2.2093153840663584
trend,2006-01-22,-2.1973747358278075
trend,2006-01-23,-2.1854340875892557
trend,2006-01-24,-2.173493439350705
trend,2006-01-25,-2.1615527911121535
trend,2006-01-26,-2.149612142873602
trend,2006-01-27,-2.137671494635051
trend,2006-01-28,-2.1257308463964995
trend,2006-01-29,-2.113790198157948
trend,2006-01-30,-2.1018495499193968
trend,2006-01-31,-2.0899089016808454
trend,2006-02-01,-2.077968253442294
trend,2006-02-02,-2.066027605203743
trend,2006-02-03,-2.0540869569651914
trend,2006-02-04,-2.0421463087266405
trend,2006-02-05,-2.0302056604880887
trend,2006-02-06,-2.018265012249538
trend,2006-02-07,-2.006324364010986
trend,2006-02-08,-1.994383715772435
trend,2006-02-09,-1.9824430675338836
trend,2006-02-10,-1.9705024192953324
trend,2006-02-11,-1.9585617710567809
trend,2006-02-12,-1.9466211228182297
trend,2006-02-13,-1.9346804745796782
trend,2006-02-14,-1.922739826341127
trend,2006-02-15,-1.9107991781025755
trend,2006-02-16,-1.8988585298640244
trend,2006-02-17,-1.8869178816254728
trend,2006-02-18,-1.8749772333869217
trend,2006-02-19,-1.8630365851483701
trend,2006-02-20,-1.851095936909819
trend,2006-02-21,-1.8391552886712679
trend,2006-02-22,-1.8272146404327163
trend,2006-02-23,-1.8152739921941652
trend,2006-02-24,-1.8033333439556138
trend,2006-02-25,-1.7913926957170627
trend,2006-02-26,-1.7794520474785112
trend,2006-02-27,-1.76751139923996
trend,2006-02-28,-1.7555707510014085
trend,2006-03-01,-1.7436301027628573
trend,2006-03-02,-1.7316894545243058
trend,2006-03-03,-1.7197488062857547
trend,2006-03-04,-1.707808158047203
trend,2006-03-05,-1.695867509808652
trend,2006-03-06,-1.6839268615701004
trend,2006-03-07,-1.6719862133315493
trend,2006-03-08,-1.6600455650929977
trend,2006-03-09,-1.6481049168544466
trend,2006-03-10,-1.6361642686158953
trend,2006-03-11,-1.6242236203773441
trend,2006-03-12,-1.6122829721387928
trend,2006-03-13,-1.6003423239002414
trend,2006-03-14,-1.58840167566169
trend,2006-03-15,-1.5764610274231388
trend,2006-03-16,-1.5645203791845874
trend,2006-03-17,-1.552579730946036
trend,2006-03-18,-1.5406390827074847
trend,2006-03-19,-1.5286984344689334
trend,2006-03-20,-1.516757786230382
trend,2006-03-21,-1.5048171379918307
trend,2006-03-22,-1.4928764897532794
trend,2006-03-23,-1.480935841514728
trend,2006-03-24,-1.4689951932761767
trend,2006-03-25,-1.4570545450376255
trend,2006-03-26,-1.4451138967990742
trend,2006-03-27,-1.4331732485605229
trend,2006-03-28,-1.4212326003219715
trend,2006-03-29,-1.4092919520834202
trend,2006-03-30,-1.397351303844869
trend,2006-03-31,-1.3854106556063177
trend,2006-04-01,-1.3734700073677664
trend,2006-04-02,-1.361529359129215
trend,2006-04-03,-1.3495887108906637
trend,2006-04-04,-1.3376480626521123
trend,2006-04-05,-1.3257074144135608
trend,2006-04-06,-1.3137667661750094
trend,2006-04-07,-1.3018261179364583
trend,2006-04-08,-1.289885469697907
trend,2006-04-09,-1.2779448214593556
trend,2006-04-10,-1.2660041732208045
trend,2006-04-11,-1.2540635249822532
trend,2006-04-12,-1.2421228767437018
trend,2006-04-13,-1.2301822285051505
trend,2006-04-14,-1.2182415802665991
trend,2006-04-15,-1.206300932028048
trend,2006-04-16,-1.1943602837894967
trend,2006-04-17,-1.1824196355509453
trend,2006-04-18,-1.1704789873123937
trend,2006-04-19,-1.1585383390738424
trend,2006-04-20,-1.146597690835291
trend,2006-04-21,-1.1346570425967397
trend,2006-04-22,-1.1227163943581884
trend,2006-04-23,-1.1107757461196373
trend,2006-04-24,-1.098835097881086
trend,2006-04-25,-1.0868944496425346
trend,2006-04-26,-1.0749538014039834
trend,2006-04-27,-1.063013153165432
trend,2006-04-28,-1.0510725049268808
trend,2006-04-29,-1.0391318566883294
trend,2006-04-30,-1.0271912084497778
trend,2006-05-01,-1.0152505602112265
trend,2006-05-02,-1.0033099119726754
trend,2006-05-03,-0.991369263734124
trend,2006-05-04,-0.9794286154955727
trend,2006-05-05,-0.9674879672570214
trend,2006-05-06,-0.9555473190184701
trend,2006-05-07,-0.9436066707799188
trend,2006-05-08,-0.9316660225413674
trend,2006-05-09,-0.9197253743028161
trend,2006-05-10,-0.907784726064265
trend,2006-05-11,-0.8958440778257136
trend,2006-05-12,-0.8839034295871623
trend,2006-05-13,-0.8719627813486108
trend,2006-05-14,-0.8600221331100595
trend,2006-05-15,-0.8480814848715081
trend,2006-05-16,-0.8361408366329568
trend,2006-05-17,-0.8242001883944055
trend,2006-05-18,-0.8122595401558541
trend,2006-05-19,-0.800318891917303
trend,2006-05-20,-0.7883782436787516
trend,2006-05-21,-0.7764375954402003
trend,2006-05-22,-0.7644969472016488
trend,2006-05-23,-0.7525562989630977
trend,2006-05-24,-0.7406156507245462
trend,2006-05-25,-0.728675002485995
trend,2006-05-26,-0.7167343542474435
trend,2006-05-27,-0.7047937060088924
trend,2006-05-28,-0.6928530577703412
trend,2006-05-29,-0.6809124095317898
trend,2006-05-30,-0.6689717612932385
trend,2006-05-31,-0.6570311130546871
trend,2006-06-01,-0.6450904648161355
trend,2006-06-02,-0.6331498165775844
trend,2006-06-03,-0.621209168339033
trend,2006-06-04,-0.6092685201004817
trend,2006-06-05,-0.5973278718619306
trend,2006-06-06,-0.5853872236233791
trend,2006-06-07,-0.573446575384828
trend,2006-06-08,-0.5615059271462765
trend,2006-06-09,-0.5495652789077253
trend,2006-06-10,-0.5376246306691738
trend,2006-06-11,-0.5256839824306226
trend,2006-06-12,-0.5137433341920712
trend,2006-06-13,-0.50180268595352
trend,2006-06-14,-0.4898620377149685
trend,2006-06-15,-0.4779213894764173
trend,2006-06-16,-0.4659807412378658
trend,2006-06-17,-0.4540400929993147
trend,2006-06-18,-0.4420994447607632
trend,2006-06-19,-0.4301587965222117
trend,2006-06-20,-0.4182181180357871
trend,2006-06-21,-0.4062774395493622
trend,2006-06-22,-0.39433676106293725
trend,2006-06-23,-0.3823960825765123
trend,2006-06-24,-0.37045540409008737
trend,2006-06-25,-0.35851472560366276
trend,2006-06-26,-0.3465740471172378
trend,2006-06-27,-0.3346333686308129
trend,2006-06-28,-0.32269269014438795
trend,2006-06-29,-0.310752011657963
trend,2006-06-30,-0.2988113331715381
trend,2006-07-01,-0.28687065468511314
trend,2006-07-02,-0.2749299761986882
trend,2006-07-03,-0.26298929771226326
trend,2006-07-04,-0.2510486192258383
trend,2006-07-05,-0.2391079407394134
trend,2006-07-06,-0.22716726225298847
trend,2006-07-07,-0.21522658376656353
trend,2006-07-08,-0.2032859052801386
trend,2006-07-09,-0.19134522679371366
trend,2006-07-10,-0.17940454830728872
trend,2006-07-11,-0.16746386982086414
trend,2006-07-12,-0.1555231913344396
trend,2006-07-13,-0.14358251284801465
trend,2006-07-14,-0.13164183436158972
trend,2006-07-15,-0.11970115587516476
trend,2006-07-16,-0.10776047738873983
trend,2006-07-17,-0.09581979890231489
trend,2006-07-18,-0.08387912041588995
trend,2006-07-19,-0.07193844192946501
trend,2006-07-20,-0.05999776344304007
trend,2006-07-21,-0.048057084956615134
trend,2006-07-22,-0.036116406470190196
trend,2006-07-23,-0.02417572798376526
trend,2006-07-24,-0.012235049497340323
trend,2006-07-25,-2.943710109153847e-4
trend,2006-07-26,0.011646307475509553
trend,2006-07-27,0.02358698596193449
trend,2006-07-28,0.035527664448358684
trend,2006-07-29,0.04746834293478362
trend,2006-07-30,0.05940902142120856
trend,2006-07-31,0.0713496999076335
trend,2006-08-01,0.08329037839405844
trend,2006-08-02,0.09523105688048338
trend,2006-08-03,0.10717173536690831
trend,2006-08-04,0.11911241385333325
trend,2006-08-05,0.1310530923397582
trend,2006-08-06,0.14299377082618314
trend,2006-08-07,0.15493444931260808
trend,2006-08-08,0.16687512779903302
trend,2006-08-09,0.17881580628545796
trend,2006-08-10,0.19075648477188287
trend,2006-08-11,0.2026971632583078
trend,2006-08-12,0.21463784174473274
trend,2006-08-13,0.22657852023115768
trend,2006-08-14,0.23851919871758226
trend,2006-08-15,0.2504598772040072
trend,2006-08-16,0.26240055569043214
trend,2006-08-17,0.2743412341768567
trend,2006-08-18,0.2862819126632816
trend,2006-08-19,0.29822259114970656
trend,2006-08-20,0.3101632696361315
trend,2006-08-21,0.32210394812255644
trend,2006-08-22,0.3340446266089814
trend,2006-08-23,0.3459853050954063
trend,2006-08-24,0.35792598358183125
trend,2006-08-25,0.3698666620682562
trend,2006-08-26,0.38180734055468113
trend,2006-08-27,0.39374801904110607
trend,2006-08-28,0.405688697527531
trend,2006-08-29,0.41762937601395594
trend,2006-08-30,0.4295700545003809
trend,2006-08-31,0.4415107329868055
trend,2006-09-01,0.4534514114732304
trend,2006-09-02,0.46539208995965536
trend,2006-09-03,0.4773327684460803
trend,2006-09-04,0.48927344693250524
trend,2006-09-05,0.5012141254189302
trend,2006-09-06,0.5131548039053551
trend,2006-09-07,0.5250954823917796
trend,2006-09-08,0.5370361608782046
trend,2006-09-09,0.5489768393646295
trend,2006-09-10,0.5609175178510545
trend,2006-09-11,0.5728581963374794
trend,2006-09-12,0.5847988748239044
trend,2006-09-13,0.5967395533103292
trend,2006-09-14,0.6086802317967542
trend,2006-09-15,0.6206209102831791
trend,2006-09-16,0.6325615887696038
trend,2006-09-17,0.6445022672560287
trend,2006-09-18,0.6564429457424537
trend,2006-09-19,0.6683836242288785
trend,2006-09-20,0.6803243027153035
trend,2006-09-21,0.6922649812017284
trend,2006-09-22,0.7042056596881534
trend,2006-09-23,0.7161463381745783
trend,2006-09-24,0.7280870166610033
trend,2006-09-25,0.7400276951474282
trend,2006-09-26,0.7519683736338532
trend,2006-09-27,0.763909052120278
trend,2006-09-28,0.7758497306067026
trend,2006-09-29,0.7877904090931276
trend,2006-09-30,0.7997310875795525
trend,2006-10-01,0.8116717660659775
trend,2006-10-02,0.8236124445524023
trend,2006-10-03,0.8355531230388269
trend,2006-10-04,0.8474938015252519
trend,2006-10-05,0.8594344800116768
trend,2006-10-06,0.8713751584981018
trend,2006-10-07,0.8833158369845266
trend,2006-10-08,0.8952565154709516
trend,2006-10-09,0.9071971939573762
trend,2006-10-10,0.9191378724438011
trend,2006-10-11,0.9310785509302261
trend,2006-10-12,0.943019229416651
trend,2006-10-13,0.9549599079030759
trend,2006-10-14,0.9669005863895008
