time,value,n
2022-01-27,44.785714285714285,1
2022-01-28,39.833333333333336,1
2022-01-29,19.25,1
2022-01-30,22.625,1
2022-01-31,40.416666666666664,1
2022-02-01,45.958333333333336,1
2022-02-02,37.625,1
2022-02-03,41.4,1
