time,value,n
2014-12-06,18.333333333333332,12
2014-12-07,34.666666666666664,12
2014-12-08,21.333333333333332,12
2014-12-09,27.083333333333332,12
2014-12-10,28.333333333333332,12
2014-12-11,42.916666666666664,12
2014-12-12,28.166666666666668,12
2014-12-13,0,12
2014-12-14,16.333333333333332,12
2014-12-15,17.846153846153847,13
2014-12-16,41.46153846153846,13
2014-12-17,27.23076923076923,13
2014-12-18,22.846153846153847,13
2014-12-19,33,12
2014-12-20,31.666666666666668,12
2014-12-21,53.833333333333336,12
2014-12-22,34.333333333333336,12
2014-12-23,48.916666666666664,12
2014-12-24,30.833333333333332,12
2014-12-25,0,12
2014-12-26,15.166666666666666,12
2014-12-27,20.333333333333332,12
2014-12-28,28.666666666666668,12
2014-12-29,14.5,12
2014-12-30,28.46153846153846,13
2014-12-31,32.15384615384615,13
2015-01-01,38.2,15
2015-01-02,42.84615384615385,13
2015-01-03,42,13
2015-01-04,28.916666666666668,12
2015-01-05,49.75,12
2015-01-06,24.833333333333332,12
2015-01-07,46.5,12
2015-01-08,26.833333333333332,12
2015-01-09,40.166666666666664,12
2015-01-10,22.166666666666668,12
2015-01-11,30,12
2015-01-12,23.916666666666668,12
2015-01-13,32.5,12
2015-01-14,21.076923076923077,13
2015-01-15,34.53846153846154,13
2015-01-16,33.53846153846154,13
2015-01-17,38.92307692307692,13
2015-01-18,23.692307692307693,13
2015-01-19,30.416666666666668,12
2015-01-20,33.833333333333336,12
2015-01-21,25.583333333333332,12
2015-01-22,29.583333333333332,12
2015-01-23,50.166666666666664,12
2015-01-24,30.583333333333332,12
2015-01-25,40.5,12
2015-01-26,41.666666666666664,12
2015-01-27,42.333333333333336,12
2015-01-28,49.25,12
2015-01-29,21.23076923076923,13
2015-01-30,26.76923076923077,13
2015-01-31,19.692307692307693,13
2015-02-01,27.933333333333334,15
2015-02-02,35.61538461538461,13
2015-02-03,25.75,12
2015-02-04,33.083333333333336,12
2015-02-05,36.75,12
2015-02-06,39.333333333333336,12
2015-02-07,0,12
2015-02-08,22.666666666666668,12
2015-02-09,19.666666666666668,12
2015-02-10,31.166666666666668,12
2015-02-11,52.916666666666664,12
2015-02-12,47.916666666666664,12
2015-02-13,21.923076923076923,13
2015-02-14,13.615384615384615,13
2015-02-15,35.69230769230769,13
2015-02-16,34.23076923076923,13
2015-02-17,33.84615384615385,13
2015-02-18,46.416666666666664,12
2015-02-19,37.833333333333336,12
2015-02-20,22,12
2015-02-21,20.75,12
2015-02-22,27.666666666666668,12
2015-02-23,25.416666666666668,12
2015-02-24,38.25,12
2015-02-25,37.5,12
2015-02-26,24.416666666666668,12
2015-02-27,35.416666666666664,12
2015-02-28,37.38461538461539,13
2015-03-01,25.333333333333332,15
2015-03-02,34.25,12
2015-03-03,37.75,12
2015-03-04,25.666666666666668,12
2015-03-05,35.833333333333336,12
2015-03-06,20.416666666666668,12
2015-03-07,29.5,12
2015-03-08,29.75,12
2015-03-09,33.75,12
2015-03-10,16.666666666666668,12
2015-03-11,32.25,12
2015-03-12,48,12
2015-03-13,36.583333333333336,12
2015-03-14,41.25,12
2015-03-15,41.15384615384615,13
2015-03-16,33.23076923076923,13
2015-03-17,29.083333333333332,12
2015-03-18,38.416666666666664,12
2015-03-19,41.583333333333336,12
2015-03-20,32.083333333333336,12
2015-03-21,44.583333333333336,12
2015-03-22,36.833333333333336,12
2015-03-23,42.25,12
2015-03-24,35.333333333333336,12
2015-03-25,25.25,12
2015-03-26,44,12
2015-03-27,31.75,12
2015-03-28,0,12
2015-03-29,30.166666666666668,12
2015-03-30,46.92307692307692,13
2015-03-31,23.153846153846153,13
2015-04-01,15.6,15
2015-04-02,27.25,12
2015-04-03,3.4166666666666665,12
2015-04-04,12.25,12
2015-04-05,38.083333333333336,12
2015-04-06,24.583333333333332,12
2015-04-07,58,12
2015-04-08,35.083333333333336,12
2015-04-09,19.916666666666668,12
2015-04-10,35.666666666666664,12
2015-04-11,18.333333333333332,12
2015-04-12,25.083333333333332,12
2015-04-13,42.083333333333336,12
2015-04-14,43.76923076923077,13
2015-04-15,45.92307692307692,13
2015-04-16,37.76923076923077,13
2015-04-17,46.5,12
2015-04-18,30.666666666666668,12
2015-04-19,22.416666666666668,12
2015-04-20,31.916666666666668,12
2015-04-21,22.333333333333332,12
2015-04-22,40.333333333333336,12
2015-04-23,23.666666666666668,12
2015-04-24,24.75,12
2015-04-25,22.25,12
2015-04-26,36.166666666666664,12
2015-04-27,45.833333333333336,12
2015-04-28,55.75,12
2015-04-29,33.92307692307692,13
2015-04-30,47.69230769230769,13
2015-05-01,49.333333333333336,15
2015-05-02,40.833333333333336,12
2015-05-03,21.916666666666668,12
2015-05-04,34.166666666666664,12
2015-05-05,40.25,12
2015-05-06,38.833333333333336,12
2015-05-07,22,12
2015-05-08,35.666666666666664,12
2015-05-09,46.75,12
2015-05-10,23.083333333333332,12
2015-05-11,30.75,12
2015-05-12,48,12
2015-05-13,26.75,12
2015-05-14,16,13
2015-05-15,19.53846153846154,13
2015-05-16,42.333333333333336,12
2015-05-17,41.833333333333336,12
2015-05-18,17,12
2015-05-19,32.833333333333336,12
2015-05-20,22.5,12
2015-05-21,30.083333333333332,12
2015-05-22,40.916666666666664,12
2015-05-23,0,12
2015-05-24,53,12
2015-05-25,33.75,12
