time,value
2006-01-01,119.92143206174083
2006-01-02,90.57716698381066
2006-01-03,88.53095234044184
2006-01-04,85.46145151733629
2006-01-05,81.36866452300625
2006-01-06,76.25259134273065
2006-01-07,70.11323198638455
2006-01-08,62.950586452075605
2006-01-09,55.16857736946796
2006-01-10,46.767204753355244
2006-01-11,37.74646859178559
2006-01-12,28.106368886530145
2006-01-13,17.84690564543388
2006-01-14,6.9680788517248295
2006-01-15,-4.530111483824843
2006-01-16,-12.166265405276194
2006-01-17,-15.94038292258075
2006-01-18,18.95917889747149
2006-01-19,-11.902508723354911
2006-01-20,-4.090517009464767
2006-01-21,7.583511117833007
2006-01-22,23.11957565667103
2006-01-23,35.976237354434744
2006-01-24,80.96513913150022
2006-01-25,53.65135221621918
2006-01-26,58.469805389213846
2006-01-27,60.60885571939506
2006-01-28,60.068503209908144
2006-01-29,56.84874786272369
2006-01-30,86.06771609358826
2006-01-31,64.53148158703405
2006-02-01,66.93756967437452
2006-02-02,32.058723532257105
2006-02-03,48.08443857038357
2006-02-04,12.58588069251692
2006-02-05,1.0866142039220783
2006-02-06,-7.536110343330412
2006-02-07,-13.282292946480753
2006-02-08,-16.15193360227939
2006-02-09,1.5558030754494059
2006-02-10,-13.261589083624266
2006-02-11,-7.501603906503094
2006-02-12,1.134923214383143
2006-02-13,9.149472980983745
2006-02-14,16.5420454021146
2006-02-15,23.31264047258859
2006-02-16,39.196717654193584
2006-02-17,34.987898566829394
2006-02-18,83.25960828423382
2006-02-19,44.17524726475086
2006-02-20,46.798724551416285
2006-02-21,47.76299344423183
2006-02-22,47.0680539396577
2006-02-23,44.7139060455053
2006-02-24,81.41247113952093
2006-02-25,35.02798506707389
2006-02-26,27.69621198836905
2006-02-27,22.31156275609639
2006-02-28,18.874037360891094
2006-03-01,27.41410919460506
2006-03-02,17.867832327310968
2006-03-03,20.32662691390611
2006-03-04,64.64590197012872
2006-03-05,31.168010290430487
2006-03-06,34.82060383088502
2006-03-07,35.71780017782537
2006-03-08,33.8595993420599
2006-03-09,29.246001315651494
2006-03-10,21.87700610815205
2006-03-11,11.75261370644846
2006-03-12,-1.127175882137056
2006-03-13,-10.359256914897994
2006-03-14,-15.943629380276107
2006-03-15,7.3728985273463685
2006-03-16,-16.169248641536193
2006-03-17,-10.810495430788311
2006-03-18,-1.804033662294847
2006-03-19,39.958177076334394
2006-03-20,30.857832600654014
2006-03-21,28.127633981336942
2006-03-22,32.75096096714811
2006-03-23,34.69734017432827
2006-03-24,33.96677159905229
2006-03-25,30.559255242778914
2006-03-26,24.474791106085526
2006-03-27,19.63083927676587
2006-03-28,16.027399746285404
2006-03-29,13.664472521872483
2006-03-30,22.76920693534187
2006-03-31,12.660154984848065
2006-04-01,34.99753253640037
2006-04-02,16.506952218580683
2006-04-03,48.79683879533933
2006-04-04,21.372771168038724
2006-04-05,23.750402570270705
2006-04-06,26.09118192170953
2006-04-07,38.67845168446329
2006-04-08,30.662184481431197
2006-04-09,32.89240768367545
2006-04-10,33.98767939079343
2006-04-11,33.94799959951242
2006-04-12,42.88813138436842
2006-04-13,30.46378551980475
2006-04-14,27.01925122716348
2006-04-15,22.43976543179792
2006-04-16,16.72532814214654
2006-04-17,12.717626016962551
2006-04-18,10.416659051434053
2006-04-19,9.822427250262365
2006-04-20,10.934930606063023
2006-04-21,13.754169131656692
2006-04-22,18.280142817740916
2006-04-23,24.512851664030403
2006-04-24,66.9247504830926
2006-04-25,32.67301370207571
2006-04-26,45.81099595979521
2006-04-27,35.092834853588855
2006-04-28,78.10719214513296
2006-04-29,31.77231512909441
2006-04-30,27.959427438657755
2006-05-01,28.274305115155396
2006-05-02,21.62134162362777
2006-05-03,19.264704930674085
2006-05-04,25.578944919267286
2006-05-05,16.17624396754608
2006-05-06,15.444419694811423
2006-05-07,49.86916654779347
2006-05-08,15.47676039633613
2006-05-09,16.112102169656563
2006-05-10,17.160224884829056
2006-05-11,37.23978504018494
2006-05-12,20.4948131781942
2006-05-13,73.26143892423892
2006-05-14,57.604263561921464
2006-05-15,27.03729068978936
2006-05-16,44.09036027096134
2006-05-17,36.635846044705566
2006-05-18,24.852700347717775
2006-05-19,21.839541369591945
2006-05-20,17.683901289675166
2006-05-21,12.385780105938409
2006-05-22,8.03371977743228
2006-05-23,4.627720300886032
2006-05-24,2.167781675624376
2006-05-25,0.6539039007370215
2006-05-26,0.08608698225640654
2006-05-27,0.4643309109361915
2006-05-28,1.788635700676998
2006-05-29,14.43452145800666
2006-05-30,5.478434379654698
2006-05-31,21.36092984522349
2006-06-01,13.46123769319037
2006-06-02,22.296648135812475
2006-06-03,16.352247274709626
2006-06-04,19.435452392989617
2006-06-05,21.788536067598088
2006-06-06,23.4114982875727
2006-06-07,24.304339055630102
2006-06-08,24.467058384925718
2006-06-09,23.899656255798003
2006-06-10,22.60213268055673
2006-06-11,20.574487656855148
2006-06-12,19.29003666389211
2006-06-13,18.748779702335348
2006-06-14,18.950716784380084
2006-06-15,19.89584789180227
2006-06-16,21.584173037467657
2006-06-17,63.35088195912162
2006-06-18,27.190405426507645
2006-06-19,29.99453346833529
2006-06-20,36.55827125981875
2006-06-21,34.49103403017736
2006-06-22,36.18340655551762
