time,value
2006-01-01,-3.282622816607146
2006-01-02,0.9116473676970774
2006-01-03,0.7517615370167223
2006-01-04,-1.282470840929628
2006-01-05,0.3748753750763056
2006-01-06,-0.05680373249214965
2006-01-07,-1.1231573007232811
2006-01-08,-3.607845389160981
2006-01-09,-0.565823037174246
2006-01-10,-0.7651305090971455
2006-01-11,-2.5242735817622792
2006-01-12,-2.1541367667433087
2006-01-13,-0.7580515526130635
2006-01-14,-1.2412055487169118
2006-01-15,-0.6232079759565153
2006-01-16,0.47596855309375824
2006-01-17,0.7981856227519996
2006-01-18,0.8345150497042211
2006-01-19,0.06672131913194329
2006-01-20,0.8842476760242617
2006-01-21,0.07317764895807721
2006-01-22,0.18686999819766403
2006-01-23,0.16870962994712363
2006-01-24,0.5254567933090694
2006-01-25,-2.340819030215705
2006-01-26,-0.7591250188698593
2006-01-27,-1.9204311813934842
2006-01-28,-1.6739595807012215
2006-01-29,-1.9051806038236385
2006-01-30,-1.7975025029902338
2006-01-31,-2.533259352401102
2006-02-01,-1.5453898769586472
2006-02-02,-2.7274508402875943
2006-02-03,-2.334812672312585
2006-02-04,-2.527473671741821
2006-02-05,-4.197174009249496
2006-02-06,0.37234680839919987
2006-02-07,0.5671825162869175
2006-02-08,0.365207419546934
2006-02-09,1.0693782242023449
2006-02-10,0.25002211829279186
2006-02-11,-0.05568684531311528
2006-02-12,-0.09376499865699096
2006-02-13,0.6576561765578857
2006-02-14,0.5218868072167906
2006-02-15,0.03820277279433147
2006-02-16,0.5740008209199766
2006-02-17,0.6671441267208538
2006-02-18,0.2139550720998765
2006-02-19,0.8544900933398896
2006-02-20,2.0767306496250204
2006-02-21,2.204084724779946
2006-02-22,0.8805524226681173
2006-02-23,2.219435203049553
2006-02-24,1.7474379363076828
2006-02-25,-0.7159832851435075
2006-02-26,-0.32967001793007494
2006-02-27,1.3890938105384847
2006-02-28,-0.10678753489571374
2006-03-01,0.8905850882485661
2006-03-02,0.5556627258061755
2006-03-03,-0.270287368822021
2006-03-04,0.34232957293030647
2006-03-05,0.2872363208545789
2006-03-06,0.12767612845165432
2006-03-07,1.3606620851785478
2006-03-08,1.9186646638722273
2006-03-09,0.9896950233250302
2006-03-10,0.930976561446722
2006-03-11,0.21393733751727403
2006-03-12,-0.018854421624557204
2006-03-13,0.427934809870133
2006-03-14,0.20822961379227456
2006-03-15,-0.24676995580375305
2006-03-16,-0.8636846858167118
2006-03-17,-0.6359583067215592
2006-03-18,-0.8824715205924393
2006-03-19,-0.4409795574920216
2006-03-20,0.6144996084929119
2006-03-21,0.43949800532332695
2006-03-22,0.25336114426746636
2006-03-23,0.9913524747869381
2006-03-24,0.7490976864281422
2006-03-25,0.19297683244149985
2006-03-26,0.46082640952651255
2006-03-27,1.331208836648082
2006-03-28,-0.16800993477972384
2006-03-29,-0.2806477491231541
2006-03-30,0.7990800177730589
2006-03-31,-0.6552496572747801
2006-04-01,-0.3381400784745073
2006-04-02,-0.37679584562145335
2006-04-03,-0.4608293110690363
2006-04-04,-2.34627214866389
2006-04-05,-1.6969580444086043
2006-04-06,-0.053458029666680014
2006-04-07,-1.0634322004497547
2006-04-08,-0.9075777727077813
2006-04-09,-1.7363465099791773
2006-04-10,-0.44971346498223913
2006-04-11,-2.3121320927599935
2006-04-12,-0.33602937251497184
2006-04-13,0.7908621584180818
2006-04-14,0.08467923067708377
2006-04-15,0.14997776477836633
2006-04-16,0.10050347373847102
2006-04-17,0.589704459629443
2006-04-18,1.4695045802858875
2006-04-19,1.2649522073958852
2006-04-20,-1.4027919728805098
2006-04-21,-1.496197055122243
2006-04-22,-0.04526362202084797
2006-04-23,-0.10058115074148569
2006-04-24,-0.5455043798151081
2006-04-25,-0.538967391867588
2006-04-26,-1.6977299478139456
2006-04-27,0.1512469865630644
2006-04-28,0.04866249164304331
2006-04-29,-0.6353725316972183
2006-04-30,-1.2232895283139567
2006-05-01,0.5177193035636736
2006-05-02,-1.6421012162509288
2006-05-03,0.5897002376135387
2006-05-04,0.8432286034900792
2006-05-05,-0.21693644695521894
2006-05-06,-0.24728566637878743
2006-05-07,0.043891256754382844
2006-05-08,0.44959200694356694
2006-05-09,0.0815556472569414
2006-05-10,-0.1714229860494091
2006-05-11,0.11671106040084711
2006-05-12,-0.04024103273095722
2006-05-13,-0.8586326482265627
2006-05-14,-0.8318957684898292
2006-05-15,-3.3342570322248997
2006-05-16,-0.22819890485319894
2006-05-17,-0.8687238660347254
2006-05-18,-0.451423408929854
2006-05-19,-0.3299384459408111
2006-05-20,-0.7101136911833938
2006-05-21,-0.07949789684950015
2006-05-22,1.0798558803550917
2006-05-23,0.5119878632154446
2006-05-24,1.2344243020725776
2006-05-25,-0.48837208873767346
2006-05-26,0.9607119381427066
2006-05-27,0.035256972618447666
2006-05-28,0.027155684125897223
2006-05-29,-0.0027131745936752128
2006-05-30,0.24997435478170302
2006-05-31,0.009071792511080326
2006-06-01,0.39280941912516126
2006-06-02,0.371398187016904
2006-06-03,-0.28880389738011375
2006-06-04,-1.762410272440345
2006-06-05,0.08810546225884223
2006-06-06,0.29510041812888416
2006-06-07,0.160319893717481
2006-06-08,-0.33001332206292433
2006-06-09,-0.06468396167238365
2006-06-10,-1.9375558266187423
2006-06-11,-0.46615984550413375
2006-06-12,1.2981495494681814
2006-06-13,1.1998173354231494
2006-06-14,1.1583657700230807
2006-06-15,-0.34477340311491417
2006-06-16,0.3502880356318454
2006-06-17,0.22888475336380606
2006-06-18,0.5023414850300113
2006-06-19,1.4303102121617874
2006-06-20,1.3366504848580045
2006-06-21,1.1420603747824372
2006-06-22,0.09914015695307658
2006-06-23,-0.09379613337674314
2006-06-24,-0.13619345329626506
2006-06-25,-0.9345423601670612
2006-06-26,0.6395300003944474
2006-06-27,-1.6624312734858582
2006-06-28,-0.8019896861307426
2006-06-29,0.3318666381134749
2006-06-30,-0.4671118488213033
2006-07-01,-0.5258846630345235
2006-07-02,-0.17726530903599272
2006-07-03,-0.2507217597145597
2006-07-04,0.8676857613300014
2006-07-05,0.07541647126230261
2006-07-06,0.4717879792609045
2006-07-07,0.6174266670939813
2006-07-08,0.03423941258881171
2006-07-09,0.25271626221174043
2006-07-10,1.0335117526635273
2006-07-11,1.128437814426962
2006-07-12,-0.7754246094627116
2006-07-13,1.057795990862663
2006-07-14,1.0247946096824805
2006-07-15,0.31670827987441413
2006-07-16,0.6158499631862899
2006-07-17,1.3898302195327936
2006-07-18,-0.3717481107653009
2006-07-19,0.6449826991363299
2006-07-20,1.366187402859597
2006-07-21,0.7564673968416139
2006-07-22,0.163003349807602
2006-07-23,0.21358087038081067
2006-07-24,0.40449040610374065
2006-07-25,0.8263627436838819
2006-07-26,0.7384302424805276
2006-07-27,0.6979440583735936
2006-07-28,-1.8382289268489356
2006-07-29,-0.19505309750020933
2006-07-30,0.122554799500128
2006-07-31,1.101528601683609
2006-08-01,0.5955677300115201
2006-08-02,0.3270225424203068
2006-08-03,0.3997431823540992
2006-08-04,0.76091487233886
2006-08-05,-0.22558208695259926
2006-08-06,-1.5572031161084936
2006-08-07,0.5454261281417052
2006-08-08,-0.12351570973608486
2006-08-09,0.5332732764683698
2006-08-10,0.4121219715290878
2006-08-11,0.1188859046351013
2006-08-12,-0.9600066676230665
2006-08-13,-2.1178739759488545
2006-08-14,-0.495271127452588
2006-08-15,-0.02230597654941048
2006-08-16,-0.5381803607463994
2006-08-17,-0.3224494087465677
2006-08-18,-0.9345846131503162
2006-08-19,-0.34481299114388103
2006-08-20,-0.6310070417402099
2006-08-21,1.0709864633623443
2006-08-22,0.38606614690967533
2006-08-23,0.7691932054910416
2006-08-24,1.1202078969694487
2006-08-25,-1.2380517469469097
2006-08-26,-0.24319474900373508
2006-08-27,-0.46945752572083294
2006-08-28,-1.0675248348381006
2006-08-29,-0.714125757270452
2006-08-30,-1.0211619114186166
2006-08-31,-0.10078587344142373
2006-09-01,-0.015079479946754818
2006-09-02,-0.5808955198992022
2006-09-03,-0.06345607148051588
2006-09-04,1.0985071732760554
2006-09-05,1.2286824886958354
2006-09-06,0.36046588564055393
2006-09-07,0.6791031028794221
2006-09-08,0.7927720553481543
2006-09-09,0.5454437026493785
2006-09-10,0.733744308786769
2006-09-11,1.534434100838691
2006-09-12,1.3980645161673007
2006-09-13,1.3742300805985912
2006-09-14,0.5022066173413334
2006-09-15,0.17845739574893332
2006-09-16,0.1015030826690073
2006-09-17,0.20235969703376797
2006-09-18,0.2684541591882561
2006-09-19,-0.48980814175620935
2006-09-20,0.034532891696627696
2006-09-21,0.0415368301934651
2006-09-22,0.390933917047308
2006-09-23,0.5222467826294197
2006-09-24,1.803248174532951e-4
2006-09-25,1.2232152903467703
2006-09-26,1.012875237871688
2006-09-27,1.863273005559794
2006-09-28,1.5761394728168556
2006-09-29,0.6055038733339007
2006-09-30,-0.33970353993916963
2006-10-01,-2.0812212204161495
2006-10-02,-1.08892680328376
2006-10-03,-2.7462064109433384
2006-10-04,-1.052623508637869
2006-10-05,-2.5993748548277695
2006-10-06,-2.076773803962617
