time,value
2006-01-01,215.8565985419644
2006-01-02,-42.88451879045306
2006-01-03,-36.99300600676457
2006-01-04,-28.155744022827378
2006-01-05,-16.37273286137117
2006-01-06,-1.6439725059245447
2006-01-07,16.030537042260757
2006-01-08,225.06535006109928
2006-01-09,54.12573479053916
2006-01-10,68.45535407163146
2006-01-11,79.6396536210944
2006-01-12,218.5220739171682
2006-01-13,92.57229355146438
2006-01-14,94.32063391951108
2006-01-15,92.92365457032389
2006-01-16,88.95152220441759
2006-01-17,82.4042368219211
2006-01-18,73.28179843149076
2006-01-19,61.58420702044804
2006-01-20,47.31146259271472
2006-01-21,30.463565149023324
2006-01-22,11.040514689204372
2006-01-23,-1.791108026151612
2006-01-24,-8.031302987771596
2006-01-25,-7.6800702023159815
2006-01-26,75.15178580811249
2006-01-27,12.796678615837148
2006-01-28,32.92219465295146
2006-01-29,59.63913844001852
2006-01-30,80.35228020464656
2006-01-31,190.14118668693675
2006-02-01,103.76715766336173
2006-02-02,157.93232603291264
2006-02-03,103.16186529679058
2006-02-04,174.97396828992407
2006-02-05,218.9733752663978
2006-02-06,65.30725683368061
2006-02-07,54.168558214425715
2006-02-08,45.118653290428924
2006-02-09,38.15754206870126
2006-02-10,33.285224543760464
2006-02-11,30.501700727777468
2006-02-12,29.806970608516952
2006-02-13,28.049021738379658
2006-02-14,25.227854128993922
2006-02-15,21.34346777935771
2006-02-16,16.395862676878263
2006-02-17,10.385038836066531
2006-02-18,3.31099624705935
2006-02-19,-4.826265089751516
2006-02-20,-9.617106336739852
2006-02-21,-11.061527493410594
2006-02-22,28.13085197116549
2006-02-23,-3.9111095474551334
2006-02-24,4.683729560314767
2006-02-25,139.61782280230454
2006-02-26,132.0079000103712
2006-02-27,43.127444623187785
2006-02-28,152.98141925247793
2006-03-01,53.338289623133264
2006-03-02,52.32014035089185
2006-03-03,47.21487065496751
2006-03-04,38.02248053594681
2006-03-05,24.74296999994595
2006-03-06,66.65892897347209
2006-03-07,59.618978849143616
2006-03-08,2.0529983366542126
2006-03-09,0.2058610979776745
2006-03-10,1.216817183658982
2006-03-11,5.085866588744956
2006-03-12,11.813009322841694
2006-03-13,17.01183076153184
2006-03-14,20.682330912997653
2006-03-15,47.42307657873303
2006-03-16,23.438367340093976
2006-03-17,22.523903618024015
2006-03-18,20.081118607296613
2006-03-19,16.110012303108658
2006-03-20,14.513259301304231
2006-03-21,15.290859604201366
2006-03-22,18.442813217046996
2006-03-23,23.969120128388564
2006-03-24,31.869780345987493
2006-03-25,42.14479387032014
2006-03-26,54.794160702789455
2006-03-27,63.56251782935515
2006-03-28,68.44986525906563
2006-03-29,138.36708164160714
2006-03-30,86.20804710107065
2006-03-31,59.825849362612466
2006-04-01,49.18915800157334
2006-04-02,34.69845466953275
2006-04-03,24.005704825282102
2006-04-04,17.110908465490574
2006-04-05,14.014065592521295
2006-04-06,14.715176208620846
2006-04-07,19.214240309275237
2006-04-08,27.511257898489472
2006-04-09,147.2716885586055
2006-04-10,48.240467863365225
2006-04-11,185.37893023679044
2006-04-12,55.12674907379156
2006-04-13,53.378791405301584
2006-04-14,48.17010155095575
2006-04-15,39.5006795138466
2006-04-16,27.37052528411227
2006-04-17,19.08680526608619
2006-04-18,14.649519445084472
2006-04-19,14.058667834621112
2006-04-20,17.31425042728966
2006-04-21,24.41626722465467
2006-04-22,35.36471822509398
2006-04-23,50.159603430862205
2006-04-24,167.83193485012262
2006-04-25,83.51649619301736
2006-04-26,70.02186082301122
2006-04-27,68.46848054769973
2006-04-28,62.82803389717505
2006-04-29,53.10052087677567
2006-04-30,39.28594149010927
2006-05-01,28.851724719144514
2006-05-02,21.729717503245507
2006-05-03,17.919919835355593
2006-05-04,17.422331725401072
2006-05-05,20.23695316002289
2006-05-06,26.36378415495949
