time,value,n
2022-01-27,16.4,1
2022-01-28,32.416666666666664,1
2022-01-29,9.458333333333334,1
2022-01-30,14.416666666666666,1
2022-01-31,39.916666666666664,1
2022-02-01,45.458333333333336,1
2022-02-02,34.791666666666664,1
2022-02-03,29.63157894736842,1
