id,time,value
trend,2006-01-01,62.95374444281212
trend,2006-01-02,62.94100020107442
trend,2006-01-03,62.9282559593367
trend,2006-01-04,62.915511717598996
trend,2006-01-05,62.90276747586129
trend,2006-01-06,62.89002323412359
trend,2006-01-07,62.87727899238587
trend,2006-01-08,62.86453475064816
trend,2006-01-09,62.851790508910454
trend,2006-01-10,62.839046267172755
trend,2006-01-11,62.826302025435034
trend,2006-01-12,62.81355778369733
trend,2006-01-13,62.80081354195963
trend,2006-01-14,62.78806930022192
trend,2006-01-15,62.7753250584842
trend,2006-01-16,62.76258081674649
trend,2006-01-17,62.74983657500879
trend,2006-01-18,62.73709233327107
trend,2006-01-19,62.724348091533365
trend,2006-01-20,62.711603849795665
trend,2006-01-21,62.69885960805796
trend,2006-01-22,62.68611536632024
trend,2006-01-23,62.67337112458254
trend,2006-01-24,62.66062688284483
trend,2006-01-25,62.647882641107124
trend,2006-01-26,62.6351383993694
trend,2006-01-27,62.6223941576317
trend,2006-01-28,62.609649915893996
trend,2006-01-29,62.59690567415629
trend,2006-01-30,62.584161432418576
trend,2006-01-31,62.57141719068087
trend,2006-02-01,62.55867294894316
trend,2006-02-02,62.545928707205455
trend,2006-02-03,62.53318446546774
trend,2006-02-04,62.520440223730034
trend,2006-02-05,62.50769598199233
trend,2006-02-06,62.49495174025461
trend,2006-02-07,62.48220749851691
trend,2006-02-08,62.4694632567792
trend,2006-02-09,62.4567190150415
trend,2006-02-10,62.44397477330378
trend,2006-02-11,62.43123053156607
trend,2006-02-12,62.418486289828365
trend,2006-02-13,62.40574204809066
trend,2006-02-14,62.39299780635295
trend,2006-02-15,62.38025356461524
trend,2006-02-16,62.36750932287754
trend,2006-02-17,62.354765081139824
trend,2006-02-18,62.34202083940212
trend,2006-02-19,62.32927659766441
trend,2006-02-20,62.3165323559267
trend,2006-02-21,62.30378811418899
trend,2006-02-22,62.291043872451276
trend,2006-02-23,62.278299630713576
trend,2006-02-24,62.26555538897586
trend,2006-02-25,62.252811147238155
trend,2006-02-26,62.24006690550045
trend,2006-02-27,62.22732266376274
trend,2006-02-28,62.21457842202503
trend,2006-03-01,62.20183418028732
trend,2006-03-02,62.189089938549614
trend,2006-03-03,62.17634569681191
trend,2006-03-04,62.16360145507419
trend,2006-03-05,62.150857213336494
trend,2006-03-06,62.13811297159878
trend,2006-03-07,62.12536872986107
trend,2006-03-08,62.112624488123366
trend,2006-03-09,62.09988024638565
trend,2006-03-10,62.087136004647945
trend,2006-03-11,62.07439176291023
trend,2006-03-12,62.06164752117253
trend,2006-03-13,62.04890327943482
trend,2006-03-14,62.03615903769711
trend,2006-03-15,62.023414795959404
trend,2006-03-16,62.0106705542217
trend,2006-03-17,61.99792631248398
trend,2006-03-18,61.985182070746276
trend,2006-03-19,61.97243782900857
trend,2006-03-20,61.95969358727086
trend,2006-03-21,61.94694934553315
trend,2006-03-22,61.93420510379545
trend,2006-03-23,61.921460862057735
trend,2006-03-24,61.90871662032003
trend,2006-03-25,61.89597237858232
trend,2006-03-26,61.88322813684461
trend,2006-03-27,61.8704838951069
trend,2006-03-28,61.85773965336919
trend,2006-03-29,61.84499541163149
trend,2006-03-30,61.83225116989377
trend,2006-03-31,61.819506928156066
trend,2006-04-01,61.80676268641836
trend,2006-04-02,61.79401844468065
trend,2006-04-03,61.78127420294294
trend,2006-04-04,61.76852996120524
trend,2006-04-05,61.755785719467525
trend,2006-04-06,61.74304147772982
trend,2006-04-07,61.730297235992104
trend,2006-04-08,61.717552994254405
trend,2006-04-09,61.70480875251669
trend,2006-04-10,61.692064510778984
trend,2006-04-11,61.67932026904128
trend,2006-04-12,61.66657602730356
trend,2006-04-13,61.653831785565856
trend,2006-04-14,61.64108754382814
trend,2006-04-15,61.62834330209044
trend,2006-04-16,61.61559906035273
trend,2006-04-17,61.60285481861502
trend,2006-04-18,61.590110576877315
trend,2006-04-19,61.57736633513961
trend,2006-04-20,61.564622093401894
trend,2006-04-21,61.551877851664194
trend,2006-04-22,61.53913360992648
trend,2006-04-23,61.526389368188774
trend,2006-04-24,61.51364512645106
trend,2006-04-25,61.50090088471336
trend,2006-04-26,61.488156642975646
trend,2006-04-27,61.47541240123793
trend,2006-04-28,61.46266815950023
trend,2006-04-29,61.44992391776252
trend,2006-04-30,61.43717967602481
trend,2006-05-01,61.4244354342871
trend,2006-05-02,61.4116911925494
trend,2006-05-03,61.398946950811684
trend,2006-05-04,61.38620270907398
trend,2006-05-05,61.37345846733627
trend,2006-05-06,61.360714225598564
trend,2006-05-07,61.34796998386085
trend,2006-05-08,61.33522574212315
trend,2006-05-09,61.322481500385436
trend,2006-05-10,61.30973725864773
trend,2006-05-11,61.296993016910015
trend,2006-05-12,61.284248775172316
trend,2006-05-13,61.2715045334346
trend,2006-05-14,61.258760291696895
trend,2006-05-15,61.24601604995919
trend,2006-05-16,61.233271808221474
trend,2006-05-17,61.22052756648377
trend,2006-05-18,61.20778332474606
trend,2006-05-19,61.19503908300835
trend,2006-05-20,61.18229484127064
